event_id,fecha,temporada,local_id,visita_id,local,visita,goles_local,goles_visita,estado,status_name
727640,2025-04-06 17:00:00,2025,6672,22530,Kristiansund BK,Bryne,2,1,post,STATUS_FULL_TIME
727641,2025-04-06 17:00:00,2025,3327,9811,Haugesund,Stromsgodset,0,5,post,STATUS_FULL_TIME
727645,2025-04-06 19:15:00,2025,510,22165,Viking FK,KFUM Oslo,3,1,post,STATUS_FULL_TIME
727646,2025-04-09 19:00:00,2025,3039,2791,Fredrikstad,Vålerenga,2,0,post,STATUS_FULL_TIME
727647,2025-04-10 19:00:00,2025,620,9811,SK Brann,Stromsgodset,2,1,post,STATUS_FULL_TIME
727648,2025-04-10 19:00:00,2025,510,6672,Viking FK,Kristiansund BK,3,1,post,STATUS_FULL_TIME
727649,2025-04-20 14:30:00,2025,5270,6672,Tromso,Kristiansund BK,2,3,post,STATUS_FULL_TIME
727650,2025-04-21 14:30:00,2025,2791,438,Vålerenga,Rosenborg,0,2,post,STATUS_FULL_TIME
727655,2025-04-21 17:00:00,2025,22165,5002,KFUM Oslo,Sarpsborg FK,1,3,post,STATUS_FULL_TIME
727654,2025-04-21 17:00:00,2025,21380,510,Hamarkameratene,Viking FK,2,5,post,STATUS_FULL_TIME
727652,2025-04-21 17:00:00,2025,9811,620,Stromsgodset,SK Brann,1,2,post,STATUS_FULL_TIME
727651,2025-04-21 17:00:00,2025,22530,3327,Bryne,Haugesund,3,1,post,STATUS_FULL_TIME
727653,2025-04-21 17:00:00,2025,3039,3279,Fredrikstad,Sandefjord,3,1,post,STATUS_FULL_TIME
727656,2025-04-21 19:15:00,2025,2715,2980,Molde,Bodo/Glimt,2,2,post,STATUS_FULL_TIME
727657,2025-04-27 14:30:00,2025,438,2715,Rosenborg,Molde,0,0,post,STATUS_FULL_TIME
727658,2025-04-27 17:00:00,2025,2980,22165,Bodo/Glimt,KFUM Oslo,3,0,post,STATUS_FULL_TIME
727660,2025-04-27 17:00:00,2025,3327,3039,Haugesund,Fredrikstad,0,0,post,STATUS_FULL_TIME
727659,2025-04-27 17:00:00,2025,6672,2791,Kristiansund BK,Vålerenga,0,2,post,STATUS_FULL_TIME
727662,2025-04-27 17:00:00,2025,3279,21380,Sandefjord,Hamarkameratene,2,0,post,STATUS_FULL_TIME
727663,2025-04-27 17:00:00,2025,5002,9811,Sarpsborg FK,Stromsgodset,2,3,post,STATUS_FULL_TIME
727661,2025-04-27 17:00:00,2025,620,22530,SK Brann,Bryne,3,2,post,STATUS_FULL_TIME
727664,2025-04-27 19:15:00,2025,510,5270,Viking FK,Tromso,4,4,post,STATUS_FULL_TIME
727665,2025-04-30 18:00:00,2025,510,3327,Viking FK,Haugesund,5,1,post,STATUS_FULL_TIME
727666,2025-05-01 18:00:00,2025,438,6672,Rosenborg,Kristiansund BK,1,1,post,STATUS_FULL_TIME
727668,2025-05-02 19:00:00,2025,21380,22165,Hamarkameratene,KFUM Oslo,0,0,post,STATUS_FULL_TIME
727669,2025-05-03 18:00:00,2025,2791,620,Vålerenga,SK Brann,2,4,post,STATUS_FULL_TIME
727673,2025-05-04 17:00:00,2025,2715,3327,Molde,Haugesund,2,1,post,STATUS_FULL_TIME
727670,2025-05-04 17:00:00,2025,9811,6672,Stromsgodset,Kristiansund BK,1,2,post,STATUS_FULL_TIME
727672,2025-05-04 17:00:00,2025,5270,3279,Tromso,Sandefjord,0,1,post,STATUS_FULL_TIME
727671,2025-05-04 17:00:00,2025,510,5002,Viking FK,Sarpsborg FK,0,0,post,STATUS_FULL_TIME
727674,2025-05-04 19:15:00,2025,438,22530,Rosenborg,Bryne,3,0,post,STATUS_FULL_TIME
727676,2025-05-11 14:30:00,2025,620,438,SK Brann,Rosenborg,0,0,post,STATUS_FULL_TIME
727677,2025-05-11 17:00:00,2025,5002,21380,Sarpsborg FK,Hamarkameratene,4,0,post,STATUS_FULL_TIME
727678,2025-05-11 17:00:00,2025,3279,2791,Sandefjord,Vålerenga,2,1,post,STATUS_FULL_TIME
727680,2025-05-11 17:00:00,2025,22165,5270,KFUM Oslo,Tromso,1,3,post,STATUS_FULL_TIME
727681,2025-05-11 17:00:00,2025,22530,2715,Bryne,Molde,0,3,post,STATUS_FULL_TIME
727679,2025-05-11 17:00:00,2025,6672,3039,Kristiansund BK,Fredrikstad,0,1,post,STATUS_FULL_TIME
727682,2025-05-11 19:15:00,2025,3327,510,Haugesund,Viking FK,1,4,post,STATUS_FULL_TIME
727684,2025-05-16 18:00:00,2025,510,3279,Viking FK,Sandefjord,3,1,post,STATUS_FULL_TIME
727687,2025-05-16 18:00:00,2025,3039,22165,Fredrikstad,KFUM Oslo,1,0,post,STATUS_FULL_TIME
727685,2025-05-16 18:00:00,2025,2715,6672,Molde,Kristiansund BK,0,1,post,STATUS_FULL_TIME
727689,2025-05-16 18:00:00,2025,438,3327,Rosenborg,Haugesund,1,0,post,STATUS_FULL_TIME
727686,2025-05-16 18:00:00,2025,620,5002,SK Brann,Sarpsborg FK,2,2,post,STATUS_FULL_TIME
727683,2025-05-16 18:00:00,2025,9811,22530,Stromsgodset,Bryne,0,2,post,STATUS_FULL_TIME
727688,2025-05-16 18:00:00,2025,5270,2980,Tromso,Bodo/Glimt,2,1,post,STATUS_FULL_TIME
727690,2025-05-16 20:00:00,2025,2791,21380,Vålerenga,Hamarkameratene,1,1,post,STATUS_FULL_TIME
727691,2025-05-24 16:00:00,2025,22530,3039,Bryne,Fredrikstad,4,3,post,STATUS_FULL_TIME
727692,2025-05-24 18:00:00,2025,2980,438,Bodo/Glimt,Rosenborg,4,0,post,STATUS_FULL_TIME
727693,2025-05-25 14:30:00,2025,21380,2715,Hamarkameratene,Molde,2,1,post,STATUS_FULL_TIME
727696,2025-05-25 17:00:00,2025,6672,510,Kristiansund BK,Viking FK,0,1,post,STATUS_FULL_TIME
727694,2025-05-25 17:00:00,2025,3279,9811,Sandefjord,Stromsgodset,3,2,post,STATUS_FULL_TIME
727695,2025-05-25 17:00:00,2025,5002,5270,Sarpsborg FK,Tromso,0,1,post,STATUS_FULL_TIME
727697,2025-05-25 19:15:00,2025,3327,620,Haugesund,SK Brann,0,2,post,STATUS_FULL_TIME
727698,2025-05-26 19:00:00,2025,22165,2791,KFUM Oslo,Vålerenga,0,1,post,STATUS_FULL_TIME
727699,2025-05-28 19:00:00,2025,3039,438,Fredrikstad,Rosenborg,0,2,post,STATUS_FULL_TIME
727700,2025-05-28 21:00:00,2025,2980,510,Bodo/Glimt,Viking FK,2,4,post,STATUS_FULL_TIME
727701,2025-05-29 18:00:00,2025,620,2715,SK Brann,Molde,0,3,post,STATUS_FULL_TIME
727702,2025-05-31 16:00:00,2025,9811,21380,Stromsgodset,Hamarkameratene,0,3,post,STATUS_FULL_TIME
727703,2025-05-31 18:45:00,2025,5270,2791,Tromso,Vålerenga,2,1,post,STATUS_FULL_TIME
727704,2025-06-01 14:30:00,2025,3039,5002,Fredrikstad,Sarpsborg FK,1,1,post,STATUS_FULL_TIME
727705,2025-06-01 17:00:00,2025,22530,3279,Bryne,Sandefjord,3,2,post,STATUS_FULL_TIME
727707,2025-06-01 17:00:00,2025,3327,2980,Haugesund,Bodo/Glimt,0,4,post,STATUS_FULL_TIME
727706,2025-06-01 17:00:00,2025,438,22165,Rosenborg,KFUM Oslo,1,1,post,STATUS_FULL_TIME
727708,2025-06-01 17:00:00,2025,620,6672,SK Brann,Kristiansund BK,4,2,post,STATUS_FULL_TIME
727709,2025-06-01 19:15:00,2025,2715,510,Molde,Viking FK,0,1,post,STATUS_FULL_TIME
727714,2025-06-21 18:00:00,2025,2980,620,Bodo/Glimt,SK Brann,3,0,post,STATUS_FULL_TIME
727712,2025-06-22 14:30:00,2025,2791,2715,Vålerenga,Molde,2,3,post,STATUS_FULL_TIME
727710,2025-06-22 17:00:00,2025,5002,22530,Sarpsborg FK,Bryne,1,1,post,STATUS_FULL_TIME
727713,2025-06-22 17:00:00,2025,3279,3327,Sandefjord,Haugesund,4,0,post,STATUS_FULL_TIME
727715,2025-06-22 17:00:00,2025,21380,5270,Hamarkameratene,Tromso,1,3,post,STATUS_FULL_TIME
727716,2025-06-22 17:00:00,2025,22165,9811,KFUM Oslo,Stromsgodset,5,0,post,STATUS_FULL_TIME
727717,2025-06-22 17:00:00,2025,6672,438,Kristiansund BK,Rosenborg,4,1,post,STATUS_FULL_TIME
727711,2025-06-22 19:15:00,2025,510,3039,Viking FK,Fredrikstad,3,0,post,STATUS_FULL_TIME
727719,2025-06-28 18:00:00,2025,438,510,Rosenborg,Viking FK,1,1,post,STATUS_FULL_TIME
727723,2025-06-29 14:30:00,2025,3327,6672,Haugesund,Kristiansund BK,0,0,post,STATUS_FULL_TIME
727720,2025-06-29 17:00:00,2025,3039,5270,Fredrikstad,Tromso,0,1,post,STATUS_FULL_TIME
727722,2025-06-29 17:00:00,2025,2980,5002,Bodo/Glimt,Sarpsborg FK,1,2,post,STATUS_FULL_TIME
727725,2025-06-29 17:00:00,2025,22530,21380,Bryne,Hamarkameratene,1,1,post,STATUS_FULL_TIME
727718,2025-06-29 17:00:00,2025,2715,22165,Molde,KFUM Oslo,2,3,post,STATUS_FULL_TIME
727724,2025-06-29 19:15:00,2025,9811,2791,Stromsgodset,Vålerenga,0,2,post,STATUS_FULL_TIME
727721,2025-06-30 19:00:00,2025,620,3279,SK Brann,Sandefjord,1,0,post,STATUS_FULL_TIME
727728,2025-07-05 14:00:00,2025,21380,620,Hamarkameratene,SK Brann,1,1,post,STATUS_FULL_TIME
727732,2025-07-05 16:00:00,2025,510,9811,Viking FK,Stromsgodset,1,0,post,STATUS_FULL_TIME
727733,2025-07-05 18:00:00,2025,2791,3039,Vålerenga,Fredrikstad,1,1,post,STATUS_FULL_TIME
727727,2025-07-05 20:00:00,2025,6672,2980,Kristiansund BK,Bodo/Glimt,1,1,post,STATUS_FULL_TIME
727731,2025-07-05 22:00:00,2025,5270,2715,Tromso,Molde,1,0,post,STATUS_FULL_TIME
727726,2025-07-06 14:30:00,2025,22165,22530,KFUM Oslo,Bryne,1,1,post,STATUS_FULL_TIME
727729,2025-07-06 14:30:00,2025,3279,438,Sandefjord,Rosenborg,2,0,post,STATUS_FULL_TIME
727730,2025-07-06 14:30:00,2025,5002,3327,Sarpsborg FK,Haugesund,3,1,post,STATUS_FULL_TIME
727738,2025-07-12 16:00:00,2025,2980,3279,Bodo/Glimt,Sandefjord,2,0,post,STATUS_FULL_TIME
727739,2025-07-12 18:00:00,2025,3039,2715,Fredrikstad,Molde,4,2,post,STATUS_FULL_TIME
727734,2025-07-13 14:30:00,2025,22530,2791,Bryne,Vålerenga,1,0,post,STATUS_FULL_TIME
727735,2025-07-13 17:00:00,2025,3327,22165,Haugesund,KFUM Oslo,0,2,post,STATUS_FULL_TIME
727736,2025-07-13 17:00:00,2025,6672,5002,Kristiansund BK,Sarpsborg FK,0,0,post,STATUS_FULL_TIME
727741,2025-07-13 17:00:00,2025,438,21380,Rosenborg,Hamarkameratene,2,0,post,STATUS_FULL_TIME
727740,2025-07-13 17:00:00,2025,9811,5270,Stromsgodset,Tromso,2,3,post,STATUS_FULL_TIME
727737,2025-07-13 19:15:00,2025,620,510,SK Brann,Viking FK,3,1,post,STATUS_FULL_TIME
727667,2025-07-16 18:00:00,2025,3039,2980,Fredrikstad,Bodo/Glimt,0,1,post,STATUS_FULL_TIME
727745,2025-07-18 18:00:00,2025,5002,438,Sarpsborg FK,Rosenborg,2,2,post,STATUS_FULL_TIME
727748,2025-07-19 14:00:00,2025,22165,620,KFUM Oslo,SK Brann,2,0,post,STATUS_FULL_TIME
727747,2025-07-19 16:00:00,2025,2715,9811,Molde,Stromsgodset,4,1,post,STATUS_FULL_TIME
727746,2025-07-19 18:00:00,2025,510,2980,Viking FK,Bodo/Glimt,2,4,post,STATUS_FULL_TIME
727743,2025-07-20 14:30:00,2025,2791,3327,Vålerenga,Haugesund,3,0,post,STATUS_FULL_TIME
727742,2025-07-20 17:00:00,2025,5270,22530,Tromso,Bryne,3,1,post,STATUS_FULL_TIME
727744,2025-07-20 17:00:00,2025,3279,6672,Sandefjord,Kristiansund BK,6,0,post,STATUS_FULL_TIME
727749,2025-07-20 19:15:00,2025,21380,3039,Hamarkameratene,Fredrikstad,1,1,post,STATUS_FULL_TIME
727751,2025-07-25 19:00:00,2025,3039,9811,Fredrikstad,Stromsgodset,3,2,post,STATUS_FULL_TIME
727750,2025-07-26 16:00:00,2025,3327,21380,Haugesund,Hamarkameratene,0,3,post,STATUS_FULL_TIME
727754,2025-07-26 16:00:00,2025,6672,22165,Kristiansund BK,KFUM Oslo,0,5,post,STATUS_FULL_TIME
727755,2025-07-26 16:00:00,2025,3279,5002,Sandefjord,Sarpsborg FK,3,2,post,STATUS_FULL_TIME
727752,2025-07-26 18:00:00,2025,2980,2791,Bodo/Glimt,Vålerenga,7,2,post,STATUS_FULL_TIME
727756,2025-07-27 14:30:00,2025,22530,510,Bryne,Viking FK,1,3,post,STATUS_FULL_TIME
727753,2025-07-27 14:30:00,2025,438,5270,Rosenborg,Tromso,4,1,post,STATUS_FULL_TIME
727675,2025-07-30 19:00:00,2025,2980,9811,Bodo/Glimt,Stromsgodset,1,0,post,STATUS_FULL_TIME
727759,2025-08-02 16:00:00,2025,5270,3039,Tromso,Fredrikstad,0,0,post,STATUS_FULL_TIME
727757,2025-08-02 18:00:00,2025,5002,620,Sarpsborg FK,SK Brann,1,4,post,STATUS_FULL_TIME
727761,2025-08-03 14:30:00,2025,21380,2980,Hamarkameratene,Bodo/Glimt,1,3,post,STATUS_FULL_TIME
727763,2025-08-03 17:00:00,2025,22165,438,KFUM Oslo,Rosenborg,4,1,post,STATUS_FULL_TIME
727762,2025-08-03 17:00:00,2025,2715,22530,Molde,Bryne,2,0,post,STATUS_FULL_TIME
727760,2025-08-03 17:00:00,2025,9811,3327,Stromsgodset,Haugesund,2,0,post,STATUS_FULL_TIME
727758,2025-08-03 17:00:00,2025,2791,3279,Vålerenga,Sandefjord,2,1,post,STATUS_FULL_TIME
727764,2025-08-09 16:00:00,2025,2715,21380,Molde,Hamarkameratene,1,0,post,STATUS_FULL_TIME
727766,2025-08-09 19:15:00,2025,2980,5270,Bodo/Glimt,Tromso,1,1,post,STATUS_FULL_TIME
727767,2025-08-10 17:00:00,2025,22530,22165,Bryne,KFUM Oslo,0,0,post,STATUS_FULL_TIME
727768,2025-08-10 17:00:00,2025,3327,5002,Haugesund,Sarpsborg FK,3,2,post,STATUS_FULL_TIME
727765,2025-08-10 19:15:00,2025,3279,510,Sandefjord,Viking FK,1,2,post,STATUS_FULL_TIME
727774,2025-08-15 19:00:00,2025,9811,2980,Stromsgodset,Bodo/Glimt,0,5,post,STATUS_FULL_TIME
727772,2025-08-17 14:30:00,2025,5270,620,Tromso,SK Brann,1,2,post,STATUS_FULL_TIME
727769,2025-08-17 17:00:00,2025,21380,22530,Hamarkameratene,Bryne,1,0,post,STATUS_FULL_TIME
727773,2025-08-17 17:00:00,2025,22165,2715,KFUM Oslo,Molde,0,0,post,STATUS_FULL_TIME
727770,2025-08-17 17:00:00,2025,6672,3279,Kristiansund BK,Sandefjord,2,2,post,STATUS_FULL_TIME
727771,2025-08-17 19:15:00,2025,2791,5002,Vålerenga,Sarpsborg FK,4,0,post,STATUS_FULL_TIME
727778,2025-08-22 19:00:00,2025,22165,21380,KFUM Oslo,Hamarkameratene,2,2,post,STATUS_FULL_TIME
727777,2025-08-24 14:30:00,2025,3327,2791,Haugesund,Vålerenga,2,3,post,STATUS_FULL_TIME
727776,2025-08-24 17:00:00,2025,22530,9811,Bryne,Stromsgodset,2,2,post,STATUS_FULL_TIME
727779,2025-08-24 19:15:00,2025,2715,5270,Molde,Tromso,2,0,post,STATUS_FULL_TIME
727781,2025-08-25 19:00:00,2025,5002,6672,Sarpsborg FK,Kristiansund BK,0,1,post,STATUS_FULL_TIME
727782,2025-08-30 18:00:00,2025,2791,22530,Vålerenga,Bryne,3,2,post,STATUS_FULL_TIME
727789,2025-08-31 14:30:00,2025,6672,620,Kristiansund BK,SK Brann,2,2,post,STATUS_FULL_TIME
727784,2025-08-31 17:00:00,2025,3039,3327,Fredrikstad,Haugesund,2,2,post,STATUS_FULL_TIME
727788,2025-08-31 17:00:00,2025,21380,5002,Hamarkameratene,Sarpsborg FK,1,3,post,STATUS_FULL_TIME
727785,2025-08-31 17:00:00,2025,3279,2980,Sandefjord,Bodo/Glimt,1,2,post,STATUS_FULL_TIME
727786,2025-08-31 17:00:00,2025,5270,22165,Tromso,KFUM Oslo,2,0,post,STATUS_FULL_TIME
727787,2025-08-31 17:00:00,2025,510,438,Viking FK,Rosenborg,2,1,post,STATUS_FULL_TIME
727783,2025-08-31 19:15:00,2025,9811,2715,Stromsgodset,Molde,3,1,post,STATUS_FULL_TIME
