event_id,fecha,temporada,local,visita,goles_local,goles_visita,estado
629252,2022-10-09 20:30:00,2022,Colo Colo,Curicó Unido,1,1,post
629250,2022-10-09 23:15:00,2022,Everton CD,Cobresal,3,3,post
629256,2022-10-10 20:30:00,2022,Audax Italiano,Unión La Calera,0,2,post
629254,2022-10-15 21:00:00,2022,Antofagasta,Palestino,0,3,post
629335,2022-10-19 22:00:00,2022,Unión Española,Universidad Católica,1,2,post
629242,2022-10-21 22:30:00,2022,O'Higgins,Cobresal,1,0,post
629247,2022-10-22 20:30:00,2022,Ñublense,Huachipato,2,0,post
629245,2022-10-22 23:00:00,2022,Universidad de Chile,Everton CD,1,1,post
629249,2022-10-23 18:00:00,2022,Antofagasta,Unión Española,2,0,post
629243,2022-10-23 18:00:00,2022,Coquimbo Unido,Colo Colo,0,2,post
629246,2022-10-23 18:00:00,2022,Palestino,La Serena,5,0,post
629248,2022-10-23 22:00:00,2022,Unión La Calera,Universidad Católica,4,0,post
629244,2022-10-24 23:30:00,2022,Audax Italiano,Curicó Unido,1,1,post
629238,2022-10-29 23:00:00,2022,Cobresal,Palestino,1,0,post
629239,2022-10-30 15:30:00,2022,Huachipato,Universidad de Chile,4,0,post
629236,2022-10-30 18:00:00,2022,Unión Española,Coquimbo Unido,1,3,post
629240,2022-10-30 18:00:00,2022,La Serena,Unión La Calera,2,1,post
629234,2022-10-30 18:00:00,2022,Everton CD,Antofagasta,3,0,post
629237,2022-10-30 20:30:00,2022,Colo Colo,O'Higgins,2,0,post
629241,2022-10-31 20:30:00,2022,Curicó Unido,Ñublense,1,2,post
629235,2022-10-31 23:00:00,2022,Universidad Católica,Audax Italiano,0,0,post
629229,2022-11-05 15:30:00,2022,O'Higgins,Everton CD,2,0,post
629231,2022-11-05 15:30:00,2022,Palestino,Huachipato,5,0,post
629226,2022-11-05 15:30:00,2022,Universidad de Chile,Cobresal,3,4,post
629232,2022-11-06 19:00:00,2022,Antofagasta,Universidad Católica,0,2,post
629230,2022-11-06 19:00:00,2022,Audax Italiano,La Serena,3,0,post
629228,2022-11-06 19:00:00,2022,Coquimbo Unido,Curicó Unido,1,1,post
629227,2022-11-06 19:00:00,2022,Ñublense,Colo Colo,1,1,post
629233,2022-11-06 22:00:00,2022,Unión La Calera,Unión Española,2,1,post
660310,2023-01-20 21:00:00,2023,Magallanes,O'Higgins,0,1,post
660313,2023-01-20 23:30:00,2023,Unión Española,Ñublense,0,1,post
660311,2023-01-21 21:00:00,2023,Palestino,Audax Italiano,1,1,post
660306,2023-01-21 23:30:00,2023,Cobresal,Unión La Calera,3,1,post
660309,2023-01-22 15:00:00,2023,Everton CD,Universidad Católica,0,3,post
660308,2023-01-22 21:30:00,2023,Copiapó,Colo Colo,2,5,post
660307,2023-01-23 00:00:00,2023,Curicó Unido,Coquimbo Unido,1,0,post
660312,2023-01-23 22:00:00,2023,Universidad de Chile,Huachipato,1,3,post
660321,2023-01-27 21:30:00,2023,Ñublense,Magallanes,3,2,post
660320,2023-01-28 00:00:00,2023,Unión La Calera,Everton CD,3,2,post
660315,2023-01-28 15:00:00,2023,Coquimbo Unido,Palestino,1,1,post
660319,2023-01-28 21:00:00,2023,Universidad de Chile,Unión Española,1,0,post
660318,2023-01-28 23:30:00,2023,Universidad Católica,Curicó Unido,3,1,post
660316,2023-01-29 15:00:00,2023,Huachipato,Cobresal,2,1,post
660317,2023-01-29 21:00:00,2023,O'Higgins,Colo Colo,5,1,post
660314,2023-01-29 23:30:00,2023,Audax Italiano,Copiapó,3,0,post
660324,2023-02-03 21:30:00,2023,Coquimbo Unido,Universidad Católica,2,1,post
660325,2023-02-04 00:00:00,2023,Curicó Unido,Audax Italiano,2,1,post
660326,2023-02-04 21:00:00,2023,Magallanes,Unión La Calera,1,1,post
660329,2023-02-04 23:30:00,2023,Unión Española,Everton CD,1,1,post
660328,2023-02-05 21:00:00,2023,Palestino,Universidad de Chile,2,0,post
660322,2023-02-05 23:30:00,2023,Cobresal,Copiapó,1,0,post
660327,2023-02-06 23:00:00,2023,O'Higgins,Huachipato,0,1,post
660330,2023-02-10 00:00:00,2023,Audax Italiano,Unión Española,1,1,post
660331,2023-02-11 00:00:00,2023,Copiapó,Palestino,1,3,post
660336,2023-02-11 00:00:00,2023,Unión La Calera,Curicó Unido,3,2,post
660335,2023-02-11 15:00:00,2023,Universidad de Chile,Magallanes,2,1,post
660332,2023-02-11 23:30:00,2023,Everton CD,Coquimbo Unido,2,0,post
660334,2023-02-12 22:00:00,2023,Universidad Católica,Cobresal,3,3,post
660323,2023-02-13 23:00:00,2023,Colo Colo,Ñublense,1,0,post
660342,2023-02-16 23:30:00,2023,Curicó Unido,Copiapó,1,2,post
660345,2023-02-17 21:00:00,2023,Unión Española,Magallanes,1,2,post
660341,2023-02-18 14:00:00,2023,Coquimbo Unido,Huachipato,1,2,post
660339,2023-02-18 21:00:00,2023,Cobresal,Ñublense,1,1,post
660338,2023-02-18 23:30:00,2023,Audax Italiano,Universidad Católica,1,2,post
660343,2023-02-19 21:00:00,2023,O'Higgins,Universidad de Chile,0,1,post
660340,2023-02-19 23:30:00,2023,Colo Colo,Everton CD,1,1,post
660344,2023-02-20 21:00:00,2023,Palestino,Unión La Calera,1,1,post
660347,2023-02-24 23:00:00,2023,Curicó Unido,Universidad de Chile,1,3,post
660352,2023-02-25 23:15:00,2023,Universidad Católica,Palestino,5,2,post
660351,2023-02-26 21:00:00,2023,Magallanes,Cobresal,2,1,post
660353,2023-02-26 21:00:00,2023,Unión La Calera,Ñublense,1,1,post
660346,2023-02-26 23:30:00,2023,Colo Colo,Coquimbo Unido,2,3,post
660348,2023-02-27 23:30:00,2023,Copiapó,O'Higgins,2,2,post
660349,2023-02-27 23:30:00,2023,Everton CD,Audax Italiano,3,1,post
660359,2023-03-02 23:30:00,2023,Universidad de Chile,Unión La Calera,1,1,post
660358,2023-03-03 21:00:00,2023,Palestino,Huachipato,2,1,post
660355,2023-03-03 21:00:00,2023,Coquimbo Unido,Audax Italiano,3,1,post
660361,2023-03-03 23:30:00,2023,Ñublense,Universidad Católica,1,2,post
660357,2023-03-04 21:00:00,2023,O'Higgins,Curicó Unido,2,2,post
660360,2023-03-04 23:30:00,2023,Unión Española,Copiapó,3,0,post
660475,2023-03-05 21:00:00,2023,Colo Colo,Magallanes,2,0,post
660354,2023-03-05 23:30:00,2023,Cobresal,Everton CD,3,2,post
660366,2023-03-10 23:30:00,2023,Copiapó,Unión La Calera,0,0,post
660367,2023-03-11 15:00:00,2023,Everton CD,Ñublense,1,0,post
660365,2023-03-11 23:30:00,2023,Curicó Unido,Huachipato,1,3,post
660369,2023-03-12 15:00:00,2023,Universidad Católica,Unión Española,2,2,post
660363,2023-03-12 21:00:00,2023,Colo Colo,Universidad de Chile,0,0,post
660364,2023-03-13 23:30:00,2023,Coquimbo Unido,Cobresal,0,3,post
660362,2023-03-13 23:30:00,2023,Audax Italiano,O'Higgins,2,2,post
660377,2023-03-17 22:00:00,2023,Ñublense,Curicó Unido,1,2,post
660371,2023-03-18 15:00:00,2023,Huachipato,Everton CD,3,0,post
660370,2023-03-18 21:00:00,2023,Cobresal,Colo Colo,3,1,post
660373,2023-03-18 21:00:00,2023,O'Higgins,Coquimbo Unido,0,2,post
660376,2023-03-18 23:30:00,2023,Unión La Calera,Audax Italiano,0,0,post
660374,2023-03-19 21:00:00,2023,Universidad de Chile,Copiapó,0,0,post
660372,2023-03-19 23:30:00,2023,Magallanes,Universidad Católica,1,1,post
660375,2023-03-19 23:30:00,2023,Unión Española,Palestino,2,0,post
660337,2023-03-31 22:00:00,2023,Ñublense,O'Higgins,2,1,post
660333,2023-04-01 15:00:00,2023,Huachipato,Colo Colo,0,1,post
660368,2023-04-01 20:30:00,2023,Palestino,Magallanes,3,2,post
660350,2023-04-05 23:00:00,2023,Huachipato,Unión Española,1,0,post
660385,2023-04-14 19:30:00,2023,Palestino,Cobresal,1,5,post
660505,2023-04-14 22:00:00,2023,Ñublense,Coquimbo Unido,1,3,post
660384,2023-04-15 00:30:00,2023,Everton CD,Magallanes,2,0,post
660380,2023-04-15 19:00:00,2023,Universidad Católica,Colo Colo,0,0,post
660383,2023-04-16 00:30:00,2023,Copiapó,Huachipato,1,1,post
660378,2023-04-16 19:30:00,2023,Audax Italiano,Universidad de Chile,1,2,post
660379,2023-04-17 00:30:00,2023,Unión La Calera,O'Higgins,0,1,post
660382,2023-04-18 00:30:00,2023,Curicó Unido,Unión Española,0,1,post
660391,2023-04-22 19:00:00,2023,Huachipato,Unión La Calera,2,3,post
660390,2023-04-22 21:30:00,2023,Everton CD,Universidad de Chile,1,2,post
660393,2023-04-23 00:00:00,2023,Universidad Católica,O'Higgins,0,1,post
660392,2023-04-23 19:00:00,2023,Magallanes,Copiapó,0,2,post
660388,2023-04-23 19:00:00,2023,Cobresal,Curicó Unido,2,0,post
660387,2023-04-23 21:30:00,2023,Colo Colo,Palestino,3,1,post
660389,2023-04-24 00:00:00,2023,Unión Española,Coquimbo Unido,2,0,post
660386,2023-04-25 00:30:00,2023,Ñublense,Audax Italiano,2,5,post
660401,2023-04-28 22:00:00,2023,Unión La Calera,Colo Colo,0,0,post
660396,2023-04-29 16:30:00,2023,Palestino,Ñublense,1,2,post
660397,2023-04-29 21:30:00,2023,Curicó Unido,Everton CD,2,3,post
660394,2023-04-30 00:00:00,2023,Audax Italiano,Cobresal,1,0,post
660400,2023-04-30 22:00:00,2023,O'Higgins,Unión Española,1,1,post
660398,2023-05-01 00:30:00,2023,Copiapó,Coquimbo Unido,1,0,post
660406,2023-05-09 19:30:00,2023,Magallanes,Curicó Unido,1,2,post
660408,2023-05-09 22:00:00,2023,Unión Española,Unión La Calera,3,2,post
660409,2023-05-09 22:00:00,2023,Ñublense,Copiapó,1,0,post
660403,2023-05-10 00:30:00,2023,Colo Colo,Audax Italiano,2,1,post
660402,2023-05-10 22:00:00,2023,Cobresal,O'Higgins,1,0,post
660404,2023-05-10 22:00:00,2023,Coquimbo Unido,Universidad de Chile,2,1,post
660407,2023-05-11 00:30:00,2023,Universidad Católica,Huachipato,1,2,post
660405,2023-05-12 00:30:00,2023,Everton CD,Palestino,2,2,post
660413,2023-05-13 19:30:00,2023,Magallanes,Audax Italiano,1,2,post
660416,2023-05-13 22:00:00,2023,Unión Española,Colo Colo,1,1,post
660412,2023-05-14 16:30:00,2023,Huachipato,Ñublense,2,0,post
660417,2023-05-14 19:00:00,2023,Unión La Calera,Coquimbo Unido,1,2,post
660411,2023-05-14 21:30:00,2023,Copiapó,Universidad Católica,1,4,post
660410,2023-05-15 00:00:00,2023,Curicó Unido,Palestino,0,1,post
660415,2023-05-15 22:00:00,2023,Universidad de Chile,Cobresal,0,0,post
660414,2023-05-16 00:30:00,2023,O'Higgins,Everton CD,1,1,post
660420,2023-05-19 00:00:00,2023,Colo Colo,Curicó Unido,0,1,post
660423,2023-05-19 19:30:00,2023,Palestino,O'Higgins,0,1,post
660418,2023-05-19 22:00:00,2023,Audax Italiano,Huachipato,1,0,post
660421,2023-05-20 00:30:00,2023,Coquimbo Unido,Magallanes,1,0,post
660425,2023-05-20 19:00:00,2023,Ñublense,Universidad de Chile,1,1,post
660422,2023-05-20 21:30:00,2023,Everton CD,Copiapó,2,1,post
660424,2023-05-21 00:00:00,2023,Universidad Católica,Unión La Calera,1,1,post
660419,2023-05-21 21:30:00,2023,Cobresal,Unión Española,0,0,post
660395,2023-06-28 22:00:00,2023,Universidad de Chile,Universidad Católica,3,0,post
660399,2023-07-03 16:00:00,2023,Huachipato,Magallanes,1,1,post
660433,2023-07-06 23:00:00,2023,Ñublense,Unión Española,0,1,post
660432,2023-07-07 22:00:00,2023,Audax Italiano,Palestino,0,3,post
660429,2023-07-08 16:30:00,2023,Huachipato,Universidad de Chile,1,2,post
660427,2023-07-08 21:30:00,2023,Universidad Católica,Everton CD,0,1,post
660426,2023-07-09 00:00:00,2023,Unión La Calera,Cobresal,1,1,post
660428,2023-07-09 22:00:00,2023,O'Higgins,Magallanes,1,2,post
660430,2023-07-12 23:00:00,2023,Coquimbo Unido,Curicó Unido,1,0,post
660440,2023-07-14 21:00:00,2023,Cobresal,Huachipato,2,0,post
660439,2023-07-15 16:30:00,2023,Colo Colo,O'Higgins,2,0,post
660437,2023-07-16 16:30:00,2023,Copiapó,Audax Italiano,1,0,post
660435,2023-07-16 19:00:00,2023,Magallanes,Ñublense,1,1,post
660434,2023-07-16 21:30:00,2023,Everton CD,Unión La Calera,1,2,post
660438,2023-07-17 00:00:00,2023,Curicó Unido,Universidad Católica,2,0,post
660436,2023-07-17 19:00:00,2023,Palestino,Coquimbo Unido,1,1,post
660441,2023-07-17 22:30:00,2023,Unión Española,Universidad de Chile,3,0,post
660445,2023-07-21 22:00:00,2023,Unión La Calera,Magallanes,2,1,post
660443,2023-07-22 19:00:00,2023,Copiapó,Cobresal,0,3,post
660447,2023-07-22 21:30:00,2023,Huachipato,O'Higgins,2,0,post
660449,2023-07-23 00:00:00,2023,Universidad de Chile,Palestino,0,1,post
660446,2023-07-23 19:00:00,2023,Everton CD,Unión Española,1,0,post
660448,2023-07-23 22:00:00,2023,Universidad Católica,Coquimbo Unido,2,1,post
660444,2023-07-25 00:30:00,2023,Audax Italiano,Curicó Unido,3,0,post
660442,2023-07-25 22:00:00,2023,Ñublense,Colo Colo,0,0,post
660452,2023-07-28 22:00:00,2023,O'Higgins,Ñublense,1,2,post
660450,2023-07-29 19:00:00,2023,Cobresal,Universidad Católica,2,2,post
660453,2023-07-29 21:30:00,2023,Colo Colo,Huachipato,3,1,post
660457,2023-07-30 00:00:00,2023,Unión Española,Audax Italiano,3,0,post
660456,2023-07-30 16:30:00,2023,Magallanes,Universidad de Chile,2,1,post
660451,2023-07-30 19:00:00,2023,Palestino,Copiapó,2,0,post
660455,2023-07-30 21:30:00,2023,Curicó Unido,Unión La Calera,0,3,post
660454,2023-07-31 00:00:00,2023,Coquimbo Unido,Everton CD,0,2,post
660461,2023-08-05 16:30:00,2023,Magallanes,Unión Española,1,0,post
660460,2023-08-05 19:00:00,2023,Huachipato,Coquimbo Unido,2,2,post
660462,2023-08-05 21:30:00,2023,Universidad Católica,Audax Italiano,0,2,post
660465,2023-08-06 16:30:00,2023,Ñublense,Cobresal,1,2,post
660459,2023-08-06 19:00:00,2023,Everton CD,Colo Colo,1,2,post
660458,2023-08-06 21:30:00,2023,Copiapó,Curicó Unido,1,1,post
660464,2023-08-07 00:00:00,2023,Unión La Calera,Palestino,2,3,post
660463,2023-08-08 00:00:00,2023,Universidad de Chile,O'Higgins,2,5,post
660467,2023-08-11 21:00:00,2023,Cobresal,Magallanes,3,1,post
660468,2023-08-12 19:00:00,2023,Coquimbo Unido,Colo Colo,2,2,post
660469,2023-08-12 21:30:00,2023,O'Higgins,Copiapó,1,1,post
660472,2023-08-13 00:00:00,2023,Unión Española,Huachipato,0,1,post
660470,2023-08-13 19:00:00,2023,Palestino,Universidad Católica,3,0,post
660466,2023-08-13 22:00:00,2023,Audax Italiano,Everton CD,0,1,post
660471,2023-08-15 00:00:00,2023,Universidad de Chile,Curicó Unido,1,1,post
660473,2023-08-15 16:30:00,2023,Ñublense,Unión La Calera,1,1,post
660474,2023-08-25 19:30:00,2023,Audax Italiano,Coquimbo Unido,1,1,post
660481,2023-08-25 22:00:00,2023,Unión La Calera,Universidad de Chile,2,1,post
660477,2023-08-26 19:00:00,2023,Copiapó,Unión Española,4,3,post
660480,2023-08-26 21:30:00,2023,Universidad Católica,Ñublense,2,1,post
660478,2023-08-28 23:00:00,2023,Everton CD,Cobresal,2,2,post
660487,2023-09-01 00:00:00,2023,Unión Española,Universidad Católica,2,2,post
660488,2023-09-01 23:00:00,2023,Unión La Calera,Copiapó,1,1,post
660486,2023-09-02 19:00:00,2023,Universidad de Chile,Colo Colo,1,1,post
660483,2023-09-02 22:00:00,2023,Huachipato,Curicó Unido,3,0,post
660484,2023-09-03 15:30:00,2023,Magallanes,Palestino,2,0,post
660482,2023-09-03 18:00:00,2023,Cobresal,Coquimbo Unido,3,2,post
660485,2023-09-03 20:30:00,2023,O'Higgins,Audax Italiano,2,1,post
660489,2023-09-03 23:00:00,2023,Ñublense,Everton CD,1,0,post
660476,2023-09-13 21:30:00,2023,Curicó Unido,O'Higgins,1,3,post
660479,2023-09-14 22:00:00,2023,Huachipato,Palestino,2,2,post
660431,2023-09-14 22:00:00,2023,Colo Colo,Copiapó,1,1,post
660492,2023-09-22 23:30:00,2023,Coquimbo Unido,O'Higgins,2,1,post
660496,2023-09-23 15:30:00,2023,Palestino,Unión Española,2,1,post
660493,2023-09-23 18:00:00,2023,Curicó Unido,Ñublense,0,3,post
660491,2023-09-23 20:30:00,2023,Colo Colo,Cobresal,6,0,post
660495,2023-09-23 23:00:00,2023,Everton CD,Huachipato,1,2,post
660494,2023-09-24 18:00:00,2023,Copiapó,Universidad de Chile,3,1,post
660497,2023-09-24 20:30:00,2023,Universidad Católica,Magallanes,1,0,post
660490,2023-09-24 23:00:00,2023,Audax Italiano,Unión La Calera,2,1,post
660381,2023-09-30 15:30:00,2023,Coquimbo Unido,Ñublense,1,3,post
660501,2023-09-30 18:00:00,2023,Magallanes,Everton CD,1,4,post
660500,2023-09-30 20:30:00,2023,Huachipato,Copiapó,1,0,post
660504,2023-09-30 23:00:00,2023,Unión Española,Curicó Unido,2,2,post
660502,2023-10-01 14:15:00,2023,O'Higgins,Unión La Calera,0,1,post
660499,2023-10-01 18:00:00,2023,Colo Colo,Universidad Católica,2,1,post
660498,2023-10-01 21:00:00,2023,Cobresal,Palestino,2,1,post
660503,2023-10-02 22:00:00,2023,Universidad de Chile,Audax Italiano,2,0,post
660513,2023-10-06 22:00:00,2023,Unión La Calera,Huachipato,2,4,post
660508,2023-10-07 15:30:00,2023,Curicó Unido,Cobresal,1,2,post
660510,2023-10-07 18:00:00,2023,O'Higgins,Universidad Católica,0,3,post
660507,2023-10-07 23:00:00,2023,Coquimbo Unido,Unión Española,3,1,post
660509,2023-10-08 15:30:00,2023,Copiapó,Magallanes,2,1,post
660511,2023-10-08 18:00:00,2023,Palestino,Colo Colo,1,0,post
660506,2023-10-08 23:00:00,2023,Audax Italiano,Ñublense,1,0,post
660512,2023-11-06 22:00:00,2023,Universidad de Chile,Everton CD,1,2,post
660356,2023-11-07 21:00:00,2023,Magallanes,Colo Colo,1,2,post
660519,2023-11-11 18:00:00,2023,Universidad Católica,Universidad de Chile,1,3,post
660514,2023-11-11 21:30:00,2023,Cobresal,Audax Italiano,3,4,post
660521,2023-11-12 00:00:00,2023,Ñublense,Palestino,1,1,post
660518,2023-11-12 15:30:00,2023,Magallanes,Huachipato,1,1,post
660517,2023-11-12 18:00:00,2023,Everton CD,Curicó Unido,1,1,post
660515,2023-11-12 20:30:00,2023,Colo Colo,Unión La Calera,2,0,post
660516,2023-11-12 23:00:00,2023,Coquimbo Unido,Copiapó,1,0,post
660520,2023-11-12 23:00:00,2023,Unión Española,O'Higgins,3,3,post
660527,2023-11-23 21:00:00,2023,Palestino,Everton CD,0,2,post
660528,2023-11-24 21:00:00,2023,Universidad de Chile,Coquimbo Unido,1,2,post
660529,2023-11-24 23:30:00,2023,Unión La Calera,Unión Española,4,0,post
660525,2023-11-25 21:00:00,2023,Huachipato,Universidad Católica,1,1,post
660526,2023-11-25 21:00:00,2023,O'Higgins,Cobresal,0,0,post
660522,2023-11-26 21:00:00,2023,Audax Italiano,Colo Colo,0,1,post
660524,2023-11-26 23:30:00,2023,Copiapó,Ñublense,1,1,post
660523,2023-11-26 23:30:00,2023,Curicó Unido,Magallanes,3,4,post
660534,2023-12-01 23:00:00,2023,Coquimbo Unido,Unión La Calera,1,2,post
660530,2023-12-02 21:00:00,2023,Audax Italiano,Magallanes,0,2,post
660536,2023-12-02 21:00:00,2023,Palestino,Curicó Unido,4,0,post
660537,2023-12-02 21:00:00,2023,Universidad Católica,Copiapó,2,2,post
660535,2023-12-02 23:30:00,2023,Everton CD,O'Higgins,0,2,post
660531,2023-12-03 21:00:00,2023,Ñublense,Huachipato,0,1,post
660532,2023-12-03 21:00:00,2023,Cobresal,Universidad de Chile,4,3,post
660533,2023-12-03 21:00:00,2023,Colo Colo,Unión Española,0,2,post
660541,2023-12-08 21:00:00,2023,Curicó Unido,Colo Colo,0,1,post
660542,2023-12-08 21:00:00,2023,Huachipato,Audax Italiano,2,0,post
660540,2023-12-08 21:00:00,2023,Unión Española,Cobresal,1,0,post
660545,2023-12-09 21:00:00,2023,Copiapó,Everton CD,2,0,post
660543,2023-12-09 21:00:00,2023,Magallanes,Coquimbo Unido,2,3,post
660544,2023-12-09 21:00:00,2023,O'Higgins,Palestino,0,1,post
660539,2023-12-09 21:00:00,2023,Unión La Calera,Universidad Católica,0,3,post
660538,2023-12-09 21:00:00,2023,Universidad de Chile,Ñublense,3,1,post
696724,2024-02-17 00:30:00,2024,Ñublense,Coquimbo Unido,0,0,post
696722,2024-02-17 21:00:00,2024,Unión Española,Colo Colo,0,3,post
696719,2024-02-17 23:30:00,2024,Copiapó,O'Higgins,1,3,post
696718,2024-02-18 23:30:00,2024,Cobreloa,Huachipato,1,1,post
696717,2024-02-19 23:00:00,2024,Audax Italiano,Deportes Iquique,2,3,post
696731,2024-02-23 22:00:00,2024,Universidad Católica,Ñublense,0,1,post
696726,2024-02-24 00:30:00,2024,Coquimbo Unido,Copiapó,3,1,post
696730,2024-02-24 21:00:00,2024,Palestino,Cobreloa,5,0,post
696732,2024-02-24 21:00:00,2024,Universidad de Chile,Audax Italiano,1,0,post
696727,2024-02-25 15:00:00,2024,Deportes Iquique,Everton CD,1,1,post
696728,2024-02-25 15:00:00,2024,Huachipato,Unión La Calera,0,1,post
696729,2024-02-25 21:00:00,2024,O'Higgins,Colo Colo,1,0,post
696725,2024-02-25 23:30:00,2024,Cobresal,Unión Española,2,2,post
696733,2024-03-01 23:30:00,2024,Cobreloa,Cobresal,2,1,post
696737,2024-03-02 21:00:00,2024,Palestino,Universidad Católica,0,2,post
696858,2024-03-02 21:00:00,2024,O'Higgins,Everton CD,2,1,post
696740,2024-03-02 23:30:00,2024,Ñublense,Audax Italiano,1,2,post
696738,2024-03-02 23:30:00,2024,Unión Española,Coquimbo Unido,1,0,post
696734,2024-03-03 21:00:00,2024,Colo Colo,Huachipato,2,0,post
696739,2024-03-03 23:45:00,2024,Unión La Calera,Deportes Iquique,1,3,post
696735,2024-03-04 22:00:00,2024,Copiapó,Universidad de Chile,1,3,post
696742,2024-03-09 21:00:00,2024,Cobresal,Huachipato,1,2,post
696745,2024-03-09 23:30:00,2024,O'Higgins,Palestino,0,1,post
696866,2024-03-09 23:30:00,2024,Unión Española,Audax Italiano,3,0,post
696744,2024-03-10 15:00:00,2024,Deportes Iquique,Coquimbo Unido,4,2,post
696743,2024-03-10 21:00:00,2024,Colo Colo,Universidad de Chile,0,1,post
696748,2024-03-11 00:00:00,2024,Ñublense,Copiapó,1,0,post
696746,2024-03-11 22:00:00,2024,Universidad Católica,Everton CD,2,4,post
696747,2024-03-12 00:30:00,2024,Unión La Calera,Cobreloa,0,2,post
696751,2024-03-15 23:30:00,2024,Deportes Iquique,Cobresal,1,0,post
696752,2024-03-16 15:00:00,2024,Everton CD,Ñublense,3,2,post
696756,2024-03-16 21:00:00,2024,Universidad de Chile,O'Higgins,1,0,post
696749,2024-03-16 23:30:00,2024,Cobreloa,Unión Española,1,0,post
696750,2024-03-17 15:00:00,2024,Coquimbo Unido,Colo Colo,0,0,post
696753,2024-03-17 15:00:00,2024,Huachipato,Copiapó,2,1,post
696754,2024-03-17 21:00:00,2024,Palestino,Unión La Calera,0,0,post
696755,2024-03-17 23:30:00,2024,Universidad Católica,Audax Italiano,0,0,post
696723,2024-03-22 22:00:00,2024,Unión La Calera,Universidad Católica,0,0,post
696720,2024-03-23 21:00:00,2024,Everton CD,Palestino,0,0,post
696721,2024-03-25 22:00:00,2024,Universidad de Chile,Cobresal,2,2,post
696757,2024-03-28 21:00:00,2024,Audax Italiano,Coquimbo Unido,0,1,post
696763,2024-03-28 23:30:00,2024,O'Higgins,Deportes Iquique,0,3,post
696759,2024-03-29 23:30:00,2024,Cobresal,Palestino,0,2,post
696762,2024-03-30 15:00:00,2024,Huachipato,Universidad Católica,0,0,post
696760,2024-03-30 21:00:00,2024,Colo Colo,Everton CD,4,1,post
696761,2024-03-30 23:30:00,2024,Copiapó,Unión La Calera,2,0,post
696758,2024-03-31 21:00:00,2024,Cobreloa,Universidad de Chile,1,3,post
696764,2024-03-31 23:30:00,2024,Unión Española,Ñublense,5,3,post
696769,2024-04-06 15:30:00,2024,Copiapó,Deportes Iquique,3,0,post
696767,2024-04-06 18:00:00,2024,Ñublense,Colo Colo,3,0,post
696772,2024-04-06 20:30:00,2024,Universidad Católica,Cobresal,2,0,post
696770,2024-04-06 23:00:00,2024,Everton CD,Audax Italiano,2,0,post
696766,2024-04-07 19:00:00,2024,Unión La Calera,O'Higgins,2,3,post
696768,2024-04-07 21:30:00,2024,Coquimbo Unido,Cobreloa,2,1,post
696892,2024-04-08 00:00:00,2024,Unión Española,Universidad de Chile,0,1,post
696777,2024-04-13 21:30:00,2024,Unión Española,Everton CD,4,2,post
696774,2024-04-14 00:00:00,2024,Deportes Iquique,Universidad Católica,2,3,post
696775,2024-04-14 16:30:00,2024,O'Higgins,Huachipato,0,0,post
696776,2024-04-14 16:30:00,2024,Universidad de Chile,Coquimbo Unido,1,1,post
696778,2024-04-14 19:00:00,2024,Ñublense,Palestino,0,2,post
696779,2024-04-15 00:00:00,2024,Audax Italiano,Unión La Calera,2,2,post
696780,2024-04-15 22:00:00,2024,Cobresal,Copiapó,3,0,post
696773,2024-04-16 00:30:00,2024,Colo Colo,Cobreloa,0,2,post
696771,2024-04-17 19:30:00,2024,Palestino,Huachipato,2,0,post
696785,2024-04-20 00:30:00,2024,Unión La Calera,Everton CD,0,1,post
696787,2024-04-20 19:00:00,2024,Cobresal,Ñublense,2,2,post
696783,2024-04-20 21:30:00,2024,Universidad Católica,Colo Colo,0,1,post
696788,2024-04-21 00:30:00,2024,Coquimbo Unido,O'Higgins,2,0,post
696782,2024-04-21 16:30:00,2024,Huachipato,Deportes Iquique,2,1,post
696786,2024-04-21 19:00:00,2024,Palestino,Universidad de Chile,2,2,post
696784,2024-04-21 21:30:00,2024,Unión Española,Copiapó,5,3,post
696781,2024-04-22 00:00:00,2024,Cobreloa,Audax Italiano,0,3,post
696796,2024-04-26 23:00:00,2024,O'Higgins,Unión Española,2,2,post
696795,2024-04-27 19:00:00,2024,Copiapó,Universidad Católica,0,1,post
696792,2024-04-27 21:30:00,2024,Ñublense,Cobreloa,6,0,post
696791,2024-04-28 16:30:00,2024,Everton CD,Coquimbo Unido,1,2,post
696790,2024-04-28 19:00:00,2024,Huachipato,Universidad de Chile,0,4,post
696794,2024-04-28 22:00:00,2024,Colo Colo,Unión La Calera,3,1,post
696789,2024-04-29 00:30:00,2024,Deportes Iquique,Palestino,2,1,post
696793,2024-04-30 00:30:00,2024,Audax Italiano,Cobresal,0,1,post
696799,2024-05-03 19:30:00,2024,Palestino,Copiapó,3,1,post
696803,2024-05-03 23:00:00,2024,Coquimbo Unido,Huachipato,3,1,post
696802,2024-05-04 19:00:00,2024,Cobresal,Colo Colo,2,2,post
696797,2024-05-05 00:00:00,2024,Unión Española,Universidad Católica,1,2,post
696804,2024-05-05 16:30:00,2024,Unión La Calera,Ñublense,2,1,post
696798,2024-05-05 19:00:00,2024,Universidad de Chile,Deportes Iquique,2,2,post
696801,2024-05-05 21:30:00,2024,Cobreloa,Everton CD,1,2,post
696800,2024-05-06 00:00:00,2024,O'Higgins,Audax Italiano,0,5,post
