event_id,fecha,temporada,local_id,visita_id,local,visita,goles_local,goles_visita,estado,status_name
580699,2021-02-21 16:00:00,2021,3691,3643,Sivasspor,Kayserispor,2,0,post,STATUS_FULL_TIME
580697,2021-02-21 19:00:00,2021,436,789,Fenerbahce,Goztepe,0,1,post,STATUS_FULL_TIME
580693,2021-02-22 19:00:00,2021,2429,7656,Ankaragucu,Caykur Rizespor,1,1,post,STATUS_FULL_TIME
580691,2021-02-26 16:00:00,2021,996,18790,Genclerbirligi,Yeni Malatyaspor,1,1,post,STATUS_FULL_TIME
580687,2021-02-26 16:00:00,2021,7648,20070,Konyaspor,Gaziantep FK,0,0,post,STATUS_FULL_TIME
580684,2021-02-26 19:00:00,2021,1895,2576,Besiktas,Denizlispor,3,0,post,STATUS_FULL_TIME
580682,2021-02-27 13:30:00,2021,20736,9078,Fatih Karagümrük,Alanyaspor,2,0,post,STATUS_FULL_TIME
580683,2021-02-27 13:30:00,2021,20737,2429,Hatayspor,Ankaragucu,4,1,post,STATUS_FULL_TIME
580690,2021-02-27 16:00:00,2021,7656,3691,Caykur Rizespor,Sivasspor,0,0,post,STATUS_FULL_TIME
580688,2021-02-27 16:00:00,2021,3794,7914,Antalyaspor,Istanbul Basaksehir,0,0,post,STATUS_FULL_TIME
580685,2021-02-27 19:00:00,2021,432,19267,Galatasaray,Erzurum BB,2,0,post,STATUS_FULL_TIME
580689,2021-02-28 16:00:00,2021,789,6870,Goztepe,Kasimpasa,1,0,post,STATUS_FULL_TIME
580686,2021-02-28 19:00:00,2021,997,436,Trabzonspor,Fenerbahce,0,1,post,STATUS_FULL_TIME
580677,2021-03-02 16:00:00,2021,20070,996,Gaziantep FK,Genclerbirligi,2,1,post,STATUS_FULL_TIME
580673,2021-03-02 19:00:00,2021,18790,1895,Yeni Malatyaspor,Besiktas,0,1,post,STATUS_FULL_TIME
580675,2021-03-03 13:30:00,2021,19267,20736,Erzurum BB,Fatih Karagümrük,2,2,post,STATUS_FULL_TIME
580680,2021-03-03 16:00:00,2021,7914,7648,Istanbul Basaksehir,Konyaspor,1,1,post,STATUS_FULL_TIME
580679,2021-03-03 16:00:00,2021,3691,20737,Sivasspor,Hatayspor,1,1,post,STATUS_FULL_TIME
580676,2021-03-03 19:00:00,2021,2429,432,Ankaragucu,Galatasaray,2,1,post,STATUS_FULL_TIME
580674,2021-03-03 19:00:00,2021,3643,7656,Kayserispor,Caykur Rizespor,2,1,post,STATUS_FULL_TIME
580678,2021-03-04 16:00:00,2021,9078,789,Alanyaspor,Goztepe,1,1,post,STATUS_FULL_TIME
580681,2021-03-04 16:00:00,2021,6870,997,Kasimpasa,Trabzonspor,1,2,post,STATUS_FULL_TIME
580672,2021-03-04 19:00:00,2021,436,3794,Fenerbahce,Antalyaspor,1,1,post,STATUS_FULL_TIME
580671,2021-03-06 16:00:00,2021,2576,18790,Denizlispor,Yeni Malatyaspor,3,2,post,STATUS_FULL_TIME
580666,2021-03-06 19:00:00,2021,1895,20070,Besiktas,Gaziantep FK,2,1,post,STATUS_FULL_TIME
580663,2021-03-07 13:30:00,2021,20736,2429,Fatih Karagümrük,Ankaragucu,0,1,post,STATUS_FULL_TIME
580669,2021-03-07 16:00:00,2021,20737,3643,Hatayspor,Kayserispor,1,3,post,STATUS_FULL_TIME
580667,2021-03-07 16:00:00,2021,996,7914,Genclerbirligi,Istanbul Basaksehir,0,1,post,STATUS_FULL_TIME
580670,2021-03-07 19:00:00,2021,432,3691,Galatasaray,Sivasspor,2,2,post,STATUS_FULL_TIME
580668,2021-03-08 16:00:00,2021,3794,6870,Antalyaspor,Kasimpasa,1,1,post,STATUS_FULL_TIME
580662,2021-03-08 16:00:00,2021,997,9078,Trabzonspor,Alanyaspor,1,3,post,STATUS_FULL_TIME
580664,2021-03-08 19:00:00,2021,789,19267,Goztepe,Erzurum BB,3,1,post,STATUS_FULL_TIME
580665,2021-03-08 19:00:00,2021,7648,436,Konyaspor,Fenerbahce,0,3,post,STATUS_FULL_TIME
580653,2021-03-12 19:00:00,2021,7914,1895,Istanbul Basaksehir,Besiktas,2,3,post,STATUS_FULL_TIME
580655,2021-03-13 13:30:00,2021,3691,20736,Sivasspor,Fatih Karagümrük,1,0,post,STATUS_FULL_TIME
580652,2021-03-13 16:00:00,2021,9078,3794,Alanyaspor,Antalyaspor,4,0,post,STATUS_FULL_TIME
580659,2021-03-13 16:00:00,2021,7656,20737,Caykur Rizespor,Hatayspor,1,0,post,STATUS_FULL_TIME
580656,2021-03-13 19:00:00,2021,3643,432,Kayserispor,Galatasaray,0,3,post,STATUS_FULL_TIME
580658,2021-03-14 13:30:00,2021,2429,789,Ankaragucu,Goztepe,3,0,post,STATUS_FULL_TIME
580661,2021-03-14 16:00:00,2021,19267,997,Erzurum BB,Trabzonspor,0,0,post,STATUS_FULL_TIME
580654,2021-03-14 16:00:00,2021,20070,2576,Gaziantep FK,Denizlispor,2,0,post,STATUS_FULL_TIME
580657,2021-03-14 19:00:00,2021,436,996,Fenerbahce,Genclerbirligi,1,2,post,STATUS_FULL_TIME
580660,2021-03-15 19:00:00,2021,6870,7648,Kasimpasa,Konyaspor,1,1,post,STATUS_FULL_TIME
580650,2021-03-19 16:00:00,2021,20736,3643,Fatih Karagümrük,Kayserispor,3,0,post,STATUS_FULL_TIME
