event_id,fecha,temporada,local,visita,goles_local,goles_visita,estado
665949,2023-07-08 21:30:00,2023,Coritiba,América Mineiro,3,1,post
665954,2023-07-09 00:00:00,2023,Palmeiras,Flamengo,1,1,post
665956,2023-07-09 14:00:00,2023,Santos,Goiás,4,3,post
665955,2023-07-09 19:00:00,2023,Red Bull Bragantino,São Paulo,0,0,post
665951,2023-07-09 19:00:00,2023,Fluminense,Internacional,2,0,post
665957,2023-07-09 21:30:00,2023,Fortaleza,Athletico-PR,1,0,post
665952,2023-07-09 21:30:00,2023,Grêmio,Botafogo,0,2,post
665960,2023-07-16 00:00:00,2023,Botafogo,Red Bull Bragantino,2,0,post
665962,2023-07-16 14:00:00,2023,Cruzeiro,Coritiba,0,0,post
665963,2023-07-16 19:00:00,2023,Fluminense,Flamengo,0,0,post
665964,2023-07-16 19:00:00,2023,Fortaleza,Cuiabá,0,1,post
665967,2023-07-16 19:00:00,2023,São Paulo,Santos,4,1,post
665959,2023-07-16 21:30:00,2023,Athletico-PR,Bahia,2,0,post
665966,2023-07-16 21:30:00,2023,Internacional,Palmeiras,0,0,post
665965,2023-07-17 23:00:00,2023,Goiás,Atlético-MG,0,0,post
665972,2023-07-22 19:00:00,2023,Flamengo,América Mineiro,1,1,post
665974,2023-07-22 19:00:00,2023,Palmeiras,Fortaleza,3,1,post
665968,2023-07-22 21:30:00,2023,Bahia,Corinthians,0,0,post
665971,2023-07-22 21:30:00,2023,Cuiabá,São Paulo,2,1,post
665973,2023-07-23 00:00:00,2023,Grêmio,Atlético-MG,1,0,post
665975,2023-07-23 19:00:00,2023,Red Bull Bragantino,Internacional,0,0,post
665976,2023-07-23 19:00:00,2023,Santos,Botafogo,2,2,post
665970,2023-07-23 19:00:00,2023,Cruzeiro,Goiás,0,1,post
665977,2023-07-23 21:30:00,2023,Vasco da Gama,Athletico-PR,0,2,post
665969,2023-07-24 22:00:00,2023,Coritiba,Fluminense,2,0,post
665983,2023-07-29 19:00:00,2023,Athletico-PR,Cruzeiro,3,3,post
665985,2023-07-29 19:00:00,2023,Fluminense,Santos,1,0,post
665980,2023-07-29 19:00:00,2023,Internacional,Cuiabá,1,2,post
665986,2023-07-29 21:30:00,2023,Corinthians,Vasco da Gama,3,1,post
665984,2023-07-29 21:30:00,2023,Fortaleza,Red Bull Bragantino,0,3,post
665987,2023-07-30 00:00:00,2023,Atlético-MG,Flamengo,1,2,post
665979,2023-07-30 14:00:00,2023,São Paulo,Bahia,0,0,post
665978,2023-07-30 19:00:00,2023,América Mineiro,Palmeiras,1,4,post
665981,2023-07-30 19:00:00,2023,Botafogo,Coritiba,4,1,post
665982,2023-07-30 21:30:00,2023,Goiás,Grêmio,1,1,post
665997,2023-08-05 19:00:00,2023,Santos,Athletico-PR,1,1,post
665994,2023-08-05 21:30:00,2023,Goiás,Fortaleza,1,0,post
665993,2023-08-05 21:30:00,2023,Internacional,Corinthians,2,2,post
665995,2023-08-06 00:00:00,2023,Fluminense,Palmeiras,2,1,post
665990,2023-08-06 19:00:00,2023,Vasco da Gama,Grêmio,1,0,post
665991,2023-08-06 19:00:00,2023,São Paulo,Atlético-MG,0,2,post
665988,2023-08-06 21:30:00,2023,Bahia,América Mineiro,3,1,post
665989,2023-08-06 21:30:00,2023,Coritiba,Red Bull Bragantino,0,1,post
665992,2023-08-06 21:30:00,2023,Cruzeiro,Botafogo,0,0,post
665996,2023-08-06 23:00:00,2023,Cuiabá,Flamengo,3,0,post
666004,2023-08-13 00:00:00,2023,Botafogo,Internacional,3,1,post
666005,2023-08-13 14:00:00,2023,Atlético-MG,Bahia,1,0,post
666003,2023-08-13 19:00:00,2023,Corinthians,Coritiba,3,1,post
666000,2023-08-13 19:00:00,2023,Grêmio,Fluminense,2,1,post
665998,2023-08-13 19:00:00,2023,América Mineiro,Goiás,0,1,post
666007,2023-08-13 21:30:00,2023,Flamengo,São Paulo,1,1,post
666001,2023-08-13 21:30:00,2023,Fortaleza,Santos,4,0,post
665999,2023-08-14 22:00:00,2023,Palmeiras,Cruzeiro,1,0,post
666002,2023-08-15 00:00:00,2023,Red Bull Bragantino,Vasco da Gama,1,1,post
666006,2023-08-15 23:00:00,2023,Athletico-PR,Cuiabá,2,0,post
666016,2023-08-19 19:00:00,2023,São Paulo,Botafogo,0,0,post
666014,2023-08-19 19:00:00,2023,Internacional,Fortaleza,0,1,post
666017,2023-08-19 21:30:00,2023,Fluminense,América Mineiro,3,1,post
666008,2023-08-19 21:30:00,2023,Cuiabá,Palmeiras,0,2,post
666009,2023-08-20 00:00:00,2023,Cruzeiro,Corinthians,1,1,post
666012,2023-08-20 14:00:00,2023,Vasco da Gama,Atlético-MG,1,0,post
666011,2023-08-20 19:00:00,2023,Bahia,Red Bull Bragantino,4,0,post
666010,2023-08-20 19:00:00,2023,Coritiba,Flamengo,2,3,post
666015,2023-08-20 19:00:00,2023,Santos,Grêmio,2,1,post
666013,2023-08-21 23:00:00,2023,Goiás,Athletico-PR,1,1,post
666026,2023-08-26 21:30:00,2023,Flamengo,Internacional,0,0,post
666025,2023-08-27 00:00:00,2023,Corinthians,Goiás,1,1,post
666019,2023-08-27 14:00:00,2023,Red Bull Bragantino,Cuiabá,2,0,post
666021,2023-08-27 19:00:00,2023,América Mineiro,São Paulo,2,1,post
666023,2023-08-27 19:00:00,2023,Atlético-MG,Santos,2,0,post
666024,2023-08-27 19:00:00,2023,Botafogo,Bahia,3,0,post
666020,2023-08-27 21:30:00,2023,Athletico-PR,Fluminense,2,2,post
666027,2023-08-27 21:30:00,2023,Fortaleza,Coritiba,3,1,post
666018,2023-08-27 21:30:00,2023,Palmeiras,Vasco da Gama,1,0,post
666022,2023-08-27 22:00:00,2023,Grêmio,Cruzeiro,3,0,post
666030,2023-09-02 19:00:00,2023,Goiás,Internacional,0,0,post
666037,2023-09-02 19:00:00,2023,Athletico-PR,Atlético-MG,1,1,post
666034,2023-09-03 00:00:00,2023,Botafogo,Flamengo,1,2,post
666029,2023-09-03 14:00:00,2023,Grêmio,Cuiabá,2,0,post
666035,2023-09-03 19:00:00,2023,Corinthians,Palmeiras,0,0,post
666031,2023-09-03 19:00:00,2023,Fluminense,Fortaleza,1,0,post
666028,2023-09-03 21:30:00,2023,América Mineiro,Santos,2,0,post
666033,2023-09-03 21:30:00,2023,Bahia,Vasco da Gama,1,1,post
666032,2023-09-03 21:30:00,2023,Cruzeiro,Red Bull Bragantino,0,0,post
666043,2023-09-14 00:30:00,2023,Internacional,São Paulo,2,1,post
666041,2023-09-14 00:30:00,2023,Flamengo,Athletico-PR,0,3,post
666042,2023-09-14 22:00:00,2023,Fortaleza,Corinthians,2,1,post
666046,2023-09-14 22:00:00,2023,Santos,Cruzeiro,0,3,post
666039,2023-09-14 23:00:00,2023,Coritiba,Bahia,2,4,post
666045,2023-09-15 00:30:00,2023,Red Bull Bragantino,Grêmio,2,0,post
666040,2023-09-15 23:00:00,2023,Cuiabá,América Mineiro,2,2,post
666044,2023-09-16 00:30:00,2023,Palmeiras,Goiás,1,0,post
666047,2023-09-16 19:00:00,2023,Vasco da Gama,Fluminense,4,2,post
666038,2023-09-17 00:00:00,2023,Atlético-MG,Botafogo,1,0,post
666051,2023-09-18 23:00:00,2023,Bahia,Santos,1,2,post
665961,2023-09-19 00:00:00,2023,Corinthians,Grêmio,4,4,post
666048,2023-09-20 00:30:00,2023,América Mineiro,Red Bull Bragantino,0,2,post
666054,2023-09-20 22:00:00,2023,Goiás,Flamengo,0,0,post
666053,2023-09-21 00:30:00,2023,Fluminense,Cruzeiro,1,0,post
666056,2023-09-21 00:30:00,2023,São Paulo,Fortaleza,1,2,post
666057,2023-09-21 22:00:00,2023,Vasco da Gama,Coritiba,5,1,post
666049,2023-09-21 22:30:00,2023,Athletico-PR,Internacional,2,1,post
666055,2023-09-22 00:30:00,2023,Grêmio,Palmeiras,1,0,post
666052,2023-09-22 23:00:00,2023,Corinthians,Botafogo,1,0,post
666050,2023-09-24 00:00:00,2023,Atlético-MG,Cuiabá,1,0,post
665958,2023-09-25 23:00:00,2023,América Mineiro,Vasco da Gama,0,1,post
666036,2023-09-27 22:00:00,2023,São Paulo,Coritiba,2,1,post
666062,2023-09-30 19:00:00,2023,Flamengo,Bahia,1,0,post
666063,2023-09-30 19:00:00,2023,Fortaleza,Grêmio,1,1,post
666061,2023-09-30 21:30:00,2023,Cuiabá,Fluminense,3,0,post
666067,2023-09-30 21:30:00,2023,São Paulo,Corinthians,2,1,post
666064,2023-10-01 00:00:00,2023,Internacional,Atlético-MG,0,2,post
666060,2023-10-01 19:00:00,2023,Cruzeiro,América Mineiro,1,1,post
666066,2023-10-01 19:00:00,2023,Santos,Vasco da Gama,4,1,post
666059,2023-10-01 19:00:00,2023,Coritiba,Athletico-PR,2,0,post
666065,2023-10-01 21:30:00,2023,Red Bull Bragantino,Palmeiras,2,1,post
666058,2023-10-02 23:00:00,2023,Botafogo,Goiás,1,1,post
666074,2023-10-07 19:00:00,2023,Goiás,Bahia,4,6,post
666073,2023-10-07 21:30:00,2023,Vasco da Gama,São Paulo,0,0,post
666070,2023-10-08 00:00:00,2023,Corinthians,Flamengo,1,1,post
666075,2023-10-08 19:00:00,2023,Internacional,Grêmio,3,2,post
666076,2023-10-08 19:00:00,2023,Palmeiras,Santos,1,2,post
666077,2023-10-08 19:00:00,2023,Fluminense,Botafogo,0,2,post
666068,2023-10-08 21:30:00,2023,Athletico-PR,Red Bull Bragantino,1,1,post
666069,2023-10-08 21:30:00,2023,Atlético-MG,Coritiba,1,2,post
666072,2023-10-08 21:30:00,2023,Fortaleza,América Mineiro,3,2,post
666071,2023-10-15 00:00:00,2023,Cuiabá,Cruzeiro,0,0,post
666084,2023-10-18 22:00:00,2023,Grêmio,Athletico-PR,1,2,post
666087,2023-10-18 23:00:00,2023,Coritiba,Cuiabá,0,3,post
666081,2023-10-18 23:00:00,2023,América Mineiro,Botafogo,1,2,post
666083,2023-10-19 00:30:00,2023,Goiás,São Paulo,2,0,post
666079,2023-10-19 00:30:00,2023,Vasco da Gama,Fortaleza,1,0,post
666080,2023-10-19 00:30:00,2023,Bahia,Internacional,1,0,post
666086,2023-10-19 22:00:00,2023,Cruzeiro,Flamengo,0,2,post
666085,2023-10-19 22:00:00,2023,Palmeiras,Atlético-MG,0,2,post
666078,2023-10-19 23:00:00,2023,Santos,Red Bull Bragantino,1,3,post
666082,2023-10-20 00:30:00,2023,Fluminense,Corinthians,3,3,post
666089,2023-10-21 21:30:00,2023,Bahia,Fortaleza,2,0,post
666092,2023-10-21 21:30:00,2023,Cuiabá,Goiás,1,1,post
666093,2023-10-21 21:30:00,2023,São Paulo,Grêmio,3,0,post
666090,2023-10-22 00:00:00,2023,Botafogo,Athletico-PR,1,1,post
666088,2023-10-22 19:00:00,2023,Atlético-MG,Cruzeiro,0,1,post
666094,2023-10-22 19:00:00,2023,Flamengo,Vasco da Gama,1,0,post
666095,2023-10-22 19:00:00,2023,Internacional,Santos,7,1,post
666091,2023-10-22 21:30:00,2023,Corinthians,América Mineiro,1,1,post
666097,2023-10-22 21:30:00,2023,Coritiba,Palmeiras,0,2,post
666096,2023-10-22 21:30:00,2023,Red Bull Bragantino,Fluminense,1,0,post
666101,2023-10-25 22:00:00,2023,Fluminense,Goiás,5,3,post
666105,2023-10-25 22:00:00,2023,Red Bull Bragantino,Atlético-MG,1,2,post
666098,2023-10-25 22:00:00,2023,Athletico-PR,América Mineiro,3,2,post
666104,2023-10-25 23:00:00,2023,Palmeiras,São Paulo,5,0,post
666099,2023-10-25 23:00:00,2023,Cruzeiro,Bahia,3,0,post
666100,2023-10-26 00:30:00,2023,Cuiabá,Corinthians,0,1,post
666103,2023-10-26 00:30:00,2023,Grêmio,Flamengo,3,2,post
666107,2023-10-26 22:00:00,2023,Vasco da Gama,Internacional,1,2,post
666106,2023-10-27 00:30:00,2023,Santos,Coritiba,2,1,post
666108,2023-10-28 22:00:00,2023,América Mineiro,Grêmio,3,4,post
666117,2023-10-28 22:00:00,2023,Palmeiras,Bahia,1,0,post
666110,2023-10-29 01:00:00,2023,Atlético-MG,Fluminense,2,0,post
666109,2023-10-29 19:00:00,2023,Athletico-PR,São Paulo,1,1,post
666115,2023-10-29 19:00:00,2023,Goiás,Vasco da Gama,1,1,post
666112,2023-10-29 21:30:00,2023,Corinthians,Santos,1,1,post
666116,2023-10-29 21:30:00,2023,Internacional,Coritiba,3,4,post
666111,2023-10-29 23:00:00,2023,Botafogo,Cuiabá,0,1,post
666123,2023-10-31 22:00:00,2023,Bahia,Fluminense,1,0,post
666121,2023-11-01 22:00:00,2023,Corinthians,Athletico-PR,1,0,post
666120,2023-11-01 22:00:00,2023,Internacional,América Mineiro,1,1,post
666124,2023-11-01 23:00:00,2023,Flamengo,Santos,1,2,post
666126,2023-11-01 23:00:00,2023,Coritiba,Grêmio,1,2,post
666118,2023-11-02 00:30:00,2023,Atlético-MG,Fortaleza,3,1,post
666127,2023-11-02 00:30:00,2023,Botafogo,Palmeiras,3,4,post
666125,2023-11-02 20:00:00,2023,Cuiabá,Vasco da Gama,0,2,post
666122,2023-11-02 21:00:00,2023,Goiás,Red Bull Bragantino,0,2,post
666119,2023-11-02 23:00:00,2023,São Paulo,Cruzeiro,1,0,post
666131,2023-11-04 22:30:00,2023,América Mineiro,Atlético-MG,1,1,post
666136,2023-11-04 22:30:00,2023,Grêmio,Bahia,1,0,post
666135,2023-11-05 00:30:00,2023,Palmeiras,Athletico-PR,1,0,post
666133,2023-11-05 19:00:00,2023,Cruzeiro,Internacional,1,2,post
666130,2023-11-05 19:00:00,2023,Fortaleza,Flamengo,0,2,post
666128,2023-11-05 19:00:00,2023,Red Bull Bragantino,Corinthians,1,0,post
666132,2023-11-05 21:30:00,2023,Coritiba,Goiás,0,1,post
666137,2023-11-06 22:00:00,2023,Vasco da Gama,Botafogo,1,0,post
666129,2023-11-07 00:00:00,2023,Santos,Cuiabá,0,0,post
666142,2023-11-08 22:00:00,2023,América Mineiro,Coritiba,0,3,post
666146,2023-11-08 22:00:00,2023,Internacional,Fluminense,0,0,post
666138,2023-11-08 23:00:00,2023,São Paulo,Red Bull Bragantino,1,0,post
666139,2023-11-08 23:00:00,2023,Athletico-PR,Fortaleza,1,1,post
666144,2023-11-09 00:30:00,2023,Flamengo,Palmeiras,3,0,post
666147,2023-11-09 22:00:00,2023,Corinthians,Atlético-MG,1,1,post
666145,2023-11-09 22:00:00,2023,Goiás,Santos,0,1,post
666143,2023-11-09 23:00:00,2023,Botafogo,Grêmio,3,4,post
666140,2023-11-09 23:00:00,2023,Bahia,Cuiabá,0,3,post
666148,2023-11-11 19:00:00,2023,Coritiba,Cruzeiro,1,0,post
666151,2023-11-11 21:30:00,2023,Flamengo,Fluminense,1,1,post
666153,2023-11-12 00:00:00,2023,Palmeiras,Internacional,3,0,post
666157,2023-11-12 19:00:00,2023,Grêmio,Corinthians,0,1,post
666154,2023-11-12 19:00:00,2023,Red Bull Bragantino,Botafogo,2,2,post
666156,2023-11-12 21:30:00,2023,Vasco da Gama,América Mineiro,2,1,post
666155,2023-11-12 21:30:00,2023,Santos,São Paulo,0,0,post
666152,2023-11-12 21:30:00,2023,Cuiabá,Fortaleza,2,1,post
666149,2023-11-12 21:30:00,2023,Bahia,Athletico-PR,1,1,post
666150,2023-11-12 21:30:00,2023,Atlético-MG,Goiás,2,1,post
666114,2023-11-18 21:30:00,2023,Fortaleza,Cruzeiro,0,1,post
666141,2023-11-22 22:00:00,2023,Cruzeiro,Vasco da Gama,2,2,post
666134,2023-11-23 00:30:00,2023,Fluminense,São Paulo,1,0,post
666102,2023-11-23 22:00:00,2023,Fortaleza,Botafogo,2,2,post
666113,2023-11-24 00:30:00,2023,Flamengo,Red Bull Bragantino,1,0,post
666163,2023-11-25 00:00:00,2023,Corinthians,Bahia,1,5,post
666165,2023-11-25 22:30:00,2023,Athletico-PR,Vasco da Gama,0,0,post
666164,2023-11-26 00:00:00,2023,Fluminense,Coritiba,2,1,post
666166,2023-11-26 19:00:00,2023,Atlético-MG,Grêmio,3,0,post
666162,2023-11-26 19:00:00,2023,Botafogo,Santos,1,1,post
666167,2023-11-26 21:30:00,2023,América Mineiro,Flamengo,0,3,post
666158,2023-11-26 21:30:00,2023,Fortaleza,Palmeiras,2,2,post
666160,2023-11-26 21:30:00,2023,Internacional,Red Bull Bragantino,1,0,post
666161,2023-11-26 21:30:00,2023,São Paulo,Cuiabá,0,0,post
666159,2023-11-28 00:00:00,2023,Goiás,Cruzeiro,0,1,post
666169,2023-11-29 00:30:00,2023,Vasco da Gama,Corinthians,2,4,post
666170,2023-11-29 22:00:00,2023,Santos,Fluminense,0,3,post
666175,2023-11-29 22:30:00,2023,Flamengo,Atlético-MG,0,3,post
666168,2023-11-29 23:00:00,2023,Bahia,São Paulo,0,1,post
666176,2023-11-29 23:00:00,2023,Cuiabá,Internacional,0,2,post
666173,2023-11-30 00:30:00,2023,Coritiba,Botafogo,1,1,post
666172,2023-11-30 00:30:00,2023,Palmeiras,América Mineiro,4,0,post
666174,2023-11-30 22:00:00,2023,Grêmio,Goiás,2,1,post
666177,2023-11-30 23:00:00,2023,Cruzeiro,Athletico-PR,1,1,post
666171,2023-11-30 23:30:00,2023,Red Bull Bragantino,Fortaleza,1,2,post
666187,2023-12-02 21:00:00,2023,Corinthians,Internacional,1,2,post
666179,2023-12-03 00:00:00,2023,Atlético-MG,São Paulo,2,1,post
666182,2023-12-03 19:00:00,2023,Flamengo,Cuiabá,2,1,post
666186,2023-12-03 19:00:00,2023,Palmeiras,Fluminense,1,0,post
666183,2023-12-03 21:30:00,2023,América Mineiro,Bahia,3,2,post
666178,2023-12-03 21:30:00,2023,Athletico-PR,Santos,3,0,post
666180,2023-12-03 21:30:00,2023,Botafogo,Cruzeiro,0,0,post
666184,2023-12-03 21:30:00,2023,Fortaleza,Goiás,1,0,post
666185,2023-12-03 21:30:00,2023,Grêmio,Vasco da Gama,1,0,post
666181,2023-12-03 21:30:00,2023,Red Bull Bragantino,Coritiba,1,0,post
666193,2023-12-06 22:00:00,2023,Goiás,América Mineiro,1,0,post
666197,2023-12-07 00:30:00,2023,Vasco da Gama,Red Bull Bragantino,2,1,post
666195,2023-12-07 00:30:00,2023,Santos,Fortaleza,1,2,post
666194,2023-12-07 00:30:00,2023,Internacional,Botafogo,3,1,post
666192,2023-12-07 00:30:00,2023,Fluminense,Grêmio,2,3,post
666196,2023-12-07 00:30:00,2023,São Paulo,Flamengo,1,0,post
666190,2023-12-07 00:30:00,2023,Cruzeiro,Palmeiras,1,1,post
666189,2023-12-07 00:30:00,2023,Coritiba,Corinthians,0,2,post
666188,2023-12-07 00:30:00,2023,Bahia,Atlético-MG,4,1,post
666191,2023-12-07 00:30:00,2023,Cuiabá,Athletico-PR,3,0,post
699353,2024-04-13 21:30:00,2024,Criciúma,Juventude,1,1,post
699356,2024-04-13 21:30:00,2024,Internacional,Bahia,2,1,post
699355,2024-04-14 00:00:00,2024,Fluminense,Red Bull Bragantino,2,2,post
699357,2024-04-14 00:00:00,2024,São Paulo,Fortaleza,1,2,post
699358,2024-04-14 19:00:00,2024,Vasco da Gama,Grêmio,2,1,post
699352,2024-04-14 19:00:00,2024,Corinthians,Atlético-MG,0,0,post
699350,2024-04-14 19:00:00,2024,Athletico-PR,Cuiabá,4,0,post
699351,2024-04-14 19:00:00,2024,Atlético Goianiense,Flamengo,1,2,post
699354,2024-04-14 20:00:00,2024,Cruzeiro,Botafogo,3,2,post
699359,2024-04-14 21:30:00,2024,Vitória,Palmeiras,0,1,post
699361,2024-04-17 00:30:00,2024,Bahia,Fluminense,2,1,post
699366,2024-04-17 22:00:00,2024,Grêmio,Athletico-PR,2,0,post
699369,2024-04-17 22:00:00,2024,Red Bull Bragantino,Vasco da Gama,2,1,post
699367,2024-04-17 23:00:00,2024,Juventude,Corinthians,2,0,post
699360,2024-04-17 23:00:00,2024,Atlético-MG,Criciúma,1,1,post
699365,2024-04-17 23:00:00,2024,Fortaleza,Cruzeiro,1,1,post
699368,2024-04-17 23:00:00,2024,Palmeiras,Internacional,0,1,post
699364,2024-04-18 00:30:00,2024,Flamengo,São Paulo,2,1,post
699362,2024-04-19 00:30:00,2024,Botafogo,Atlético Goianiense,1,0,post
699375,2024-04-20 19:00:00,2024,Fluminense,Vasco da Gama,2,1,post
699376,2024-04-20 21:30:00,2024,Grêmio,Cuiabá,1,0,post
699378,2024-04-20 21:30:00,2024,Red Bull Bragantino,Corinthians,1,0,post
699372,2024-04-21 00:00:00,2024,Atlético-MG,Cruzeiro,3,0,post
699370,2024-04-21 19:00:00,2024,Athletico-PR,Internacional,1,0,post
699377,2024-04-21 19:00:00,2024,Palmeiras,Flamengo,0,0,post
699379,2024-04-21 19:00:00,2024,Vitória,Bahia,2,2,post
699373,2024-04-21 21:30:00,2024,Botafogo,Juventude,5,1,post
699371,2024-04-21 21:30:00,2024,Atlético Goianiense,São Paulo,0,3,post
699385,2024-04-27 19:00:00,2024,Vasco da Gama,Criciúma,0,4,post
699383,2024-04-27 21:30:00,2024,Cuiabá,Atlético-MG,0,3,post
699380,2024-04-28 00:00:00,2024,Bahia,Grêmio,1,0,post
699389,2024-04-28 14:00:00,2024,Flamengo,Botafogo,0,2,post
699381,2024-04-28 19:00:00,2024,Corinthians,Fluminense,3,0,post
699382,2024-04-28 19:00:00,2024,Cruzeiro,Vitória,3,1,post
699384,2024-04-28 21:30:00,2024,Fortaleza,Red Bull Bragantino,1,1,post
699387,2024-04-28 21:30:00,2024,Juventude,Athletico-PR,1,1,post
699386,2024-04-28 23:00:00,2024,Internacional,Atlético Goianiense,1,1,post
699388,2024-04-29 23:00:00,2024,São Paulo,Palmeiras,0,0,post
699395,2024-05-04 19:00:00,2024,Fluminense,Atlético-MG,2,2,post
699398,2024-05-04 21:30:00,2024,Red Bull Bragantino,Flamengo,1,1,post
699392,2024-05-05 00:00:00,2024,Corinthians,Fortaleza,0,0,post
699390,2024-05-05 19:00:00,2024,Athletico-PR,Vasco da Gama,1,0,post
699399,2024-05-05 19:00:00,2024,Vitória,São Paulo,1,3,post
699391,2024-05-05 21:30:00,2024,Botafogo,Bahia,1,2,post
699394,2024-05-05 21:30:00,2024,Cuiabá,Palmeiras,0,2,post
699404,2024-05-11 19:00:00,2024,Flamengo,Corinthians,2,0,post
699400,2024-05-12 19:00:00,2024,Atlético Goianiense,Cruzeiro,0,1,post
699405,2024-05-12 19:00:00,2024,Fortaleza,Botafogo,1,1,post
699407,2024-05-12 19:00:00,2024,Palmeiras,Athletico-PR,0,2,post
699402,2024-05-12 21:30:00,2024,Bahia,Red Bull Bragantino,1,0,post
699409,2024-05-12 21:30:00,2024,Vasco da Gama,Vitória,2,1,post
699408,2024-05-13 23:00:00,2024,São Paulo,Fluminense,2,1,post
699416,2024-06-01 19:00:00,2024,Grêmio,Red Bull Bragantino,0,2,post
699419,2024-06-01 19:00:00,2024,Vitória,Atlético Goianiense,0,2,post
699414,2024-06-01 21:30:00,2024,Fluminense,Juventude,1,1,post
699413,2024-06-01 21:30:00,2024,Cuiabá,Internacional,0,1,post
699411,2024-06-02 00:00:00,2024,Corinthians,Botafogo,0,1,post
699410,2024-06-02 19:00:00,2024,Atlético-MG,Bahia,1,1,post
699412,2024-06-02 19:00:00,2024,Criciúma,Palmeiras,1,2,post
699418,2024-06-02 19:00:00,2024,Vasco da Gama,Flamengo,1,6,post
699415,2024-06-02 21:30:00,2024,Fortaleza,Athletico-PR,1,0,post
699417,2024-06-02 21:30:00,2024,São Paulo,Cruzeiro,2,0,post
699397,2024-06-05 22:00:00,2024,Juventude,Atlético Goianiense,1,0,post
699363,2024-06-05 23:00:00,2024,Cuiabá,Vitória,0,0,post
699403,2024-06-09 19:00:00,2024,Criciúma,Cuiabá,2,5,post
699421,2024-06-11 22:00:00,2024,Atlético Goianiense,Corinthians,2,2,post
699427,2024-06-11 22:00:00,2024,Juventude,Vitória,1,1,post
699423,2024-06-11 23:00:00,2024,Botafogo,Fluminense,1,0,post
699425,2024-06-12 00:30:00,2024,Red Bull Bragantino,Atlético-MG,1,2,post
699429,2024-06-13 22:00:00,2024,Cruzeiro,Cuiabá,2,1,post
699420,2024-06-13 23:00:00,2024,Athletico-PR,Criciúma,3,1,post
699424,2024-06-13 23:00:00,2024,Flamengo,Grêmio,2,1,post
699426,2024-06-13 23:00:00,2024,Internacional,São Paulo,0,0,post
699428,2024-06-14 00:30:00,2024,Palmeiras,Vasco da Gama,2,0,post
699422,2024-06-14 00:30:00,2024,Bahia,Fortaleza,1,0,post
699434,2024-06-15 21:30:00,2024,Red Bull Bragantino,Juventude,2,1,post
699430,2024-06-16 00:00:00,2024,Fluminense,Atlético Goianiense,1,2,post
699436,2024-06-16 19:00:00,2024,Athletico-PR,Flamengo,1,1,post
699438,2024-06-16 19:00:00,2024,Corinthians,São Paulo,2,2,post
699435,2024-06-16 19:00:00,2024,Vitória,Internacional,2,1,post
699432,2024-06-16 21:30:00,2024,Grêmio,Botafogo,1,2,post
699433,2024-06-16 21:30:00,2024,Vasco da Gama,Cruzeiro,0,0,post
699439,2024-06-16 21:30:00,2024,Criciúma,Bahia,2,2,post
699431,2024-06-16 21:30:00,2024,Cuiabá,Fortaleza,5,0,post
699437,2024-06-17 23:30:00,2024,Atlético-MG,Palmeiras,0,4,post
699440,2024-06-19 22:00:00,2024,Atlético Goianiense,Criciúma,1,2,post
699441,2024-06-19 22:00:00,2024,Botafogo,Athletico-PR,1,1,post
699449,2024-06-19 23:00:00,2024,Fortaleza,Grêmio,1,0,post
699446,2024-06-19 23:00:00,2024,Juventude,Vasco da Gama,2,0,post
699448,2024-06-19 23:00:00,2024,São Paulo,Cuiabá,0,1,post
699442,2024-06-20 00:30:00,2024,Cruzeiro,Fluminense,2,0,post
699444,2024-06-20 00:30:00,2024,Internacional,Corinthians,1,0,post
699445,2024-06-20 21:30:00,2024,Vitória,Atlético-MG,4,2,post
699443,2024-06-20 23:00:00,2024,Flamengo,Bahia,2,1,post
699447,2024-06-21 00:30:00,2024,Palmeiras,Red Bull Bragantino,2,1,post
699453,2024-06-22 19:00:00,2024,Criciúma,Botafogo,2,1,post
699456,2024-06-22 20:30:00,2024,Grêmio,Internacional,0,1,post
699454,2024-06-22 21:30:00,2024,Cuiabá,Atlético Goianiense,0,0,post
699459,2024-06-23 00:30:00,2024,Vasco da Gama,São Paulo,4,1,post
699452,2024-06-23 19:00:00,2024,Bahia,Cruzeiro,4,1,post
699455,2024-06-23 19:00:00,2024,Fluminense,Flamengo,0,1,post
699450,2024-06-23 19:00:00,2024,Athletico-PR,Corinthians,1,1,post
699451,2024-06-23 21:30:00,2024,Atlético-MG,Fortaleza,1,1,post
699457,2024-06-23 21:30:00,2024,Palmeiras,Juventude,3,1,post
699458,2024-06-23 21:30:00,2024,Red Bull Bragantino,Vitória,2,1,post
699462,2024-06-26 22:00:00,2024,Botafogo,Red Bull Bragantino,2,1,post
699464,2024-06-26 22:00:00,2024,Cruzeiro,Athletico-PR,2,0,post
699468,2024-06-26 23:00:00,2024,Juventude,Flamengo,2,1,post
699460,2024-06-26 23:00:00,2024,Atlético Goianiense,Grêmio,1,1,post
699463,2024-06-26 23:00:00,2024,Corinthians,Cuiabá,1,1,post
699467,2024-06-27 00:30:00,2024,Internacional,Atlético-MG,1,2,post
699461,2024-06-27 00:30:00,2024,Bahia,Vasco da Gama,2,1,post
699466,2024-06-27 00:30:00,2024,Fortaleza,Palmeiras,3,0,post
699465,2024-06-27 22:00:00,2024,Fluminense,Vitória,0,1,post
699469,2024-06-27 23:00:00,2024,São Paulo,Criciúma,2,1,post
699472,2024-06-29 21:30:00,2024,Cuiabá,Red Bull Bragantino,1,1,post
