local_equipo,local_foulsCommitted,local_yellowCards,local_redCards,local_offsides,local_wonCorners,local_saves,local_possessionPct,local_totalShots,local_shotsOnTarget,local_shotPct,local_penaltyKickGoals,local_penaltyKickShots,local_accuratePasses,local_totalPasses,local_passPct,local_accurateCrosses,local_totalCrosses,local_crossPct,local_totalLongBalls,local_accurateLongBalls,local_longballPct,local_blockedShots,local_effectiveTackles,local_totalTackles,local_tacklePct,local_interceptions,local_effectiveClearance,local_totalClearance,visita_equipo,visita_foulsCommitted,visita_yellowCards,visita_redCards,visita_offsides,visita_wonCorners,visita_saves,visita_possessionPct,visita_totalShots,visita_shotsOnTarget,visita_shotPct,visita_penaltyKickGoals,visita_penaltyKickShots,visita_accuratePasses,visita_totalPasses,visita_passPct,visita_accurateCrosses,visita_totalCrosses,visita_crossPct,visita_totalLongBalls,visita_accurateLongBalls,visita_longballPct,visita_blockedShots,visita_effectiveTackles,visita_totalTackles,visita_tacklePct,visita_interceptions,visita_effectiveClearance,visita_totalClearance,event_id,fecha,temporada
Liverpool,9.0,1.0,0.0,4.0,10.0,0.0,73.4,19.0,5.0,0.3,0.0,0.0,654.0,740.0,0.9,8.0,28.0,0.3,50.0,28.0,0.6,6.0,11.0,17.0,0.6,16.0,6.0,6.0,Villarreal,7.0,2.0,0.0,3.0,2.0,5.0,26.6,1.0,0.0,0.0,0.0,0.0,180.0,271.0,0.7,1.0,5.0,0.2,51.0,18.0,0.4,0.0,12.0,17.0,0.7,7.0,36.0,36.0,634247,2022-04-27 19:00:00,2022
Villarreal,18.0,2.0,1.0,5.0,1.0,2.0,44.1,6.0,2.0,0.3,0.0,0.0,235.0,338.0,0.7,5.0,12.0,0.4,63.0,23.0,0.4,1.0,7.0,14.0,0.5,9.0,15.0,15.0,Liverpool,14.0,1.0,0.0,4.0,2.0,0.0,55.9,15.0,5.0,0.3,0.0,0.0,324.0,427.0,0.8,6.0,15.0,0.4,63.0,28.0,0.4,4.0,12.0,14.0,0.9,9.0,27.0,27.0,634248,2022-05-03 19:00:00,2022
Real Madrid,14.0,4.0,0.0,3.0,3.0,8.0,44.5,14.0,5.0,0.4,1.0,1.0,426.0,532.0,0.8,7.0,16.0,0.4,77.0,30.0,0.4,4.0,14.0,24.0,0.6,12.0,27.0,27.0,Manchester City,18.0,3.0,0.0,3.0,10.0,2.0,55.5,15.0,10.0,0.7,0.0,0.0,552.0,659.0,0.8,5.0,24.0,0.2,82.0,48.0,0.6,1.0,15.0,30.0,0.5,15.0,14.0,14.0,634249,2022-05-04 19:00:00,2022
Liverpool,13.0,1.0,0.0,1.0,6.0,0.0,53.9,24.0,9.0,0.4,0.0,0.0,524.0,592.0,0.9,3.0,21.0,0.1,39.0,23.0,0.6,9.0,8.0,16.0,0.5,11.0,5.0,5.0,Real Madrid,7.0,0.0,0.0,4.0,2.0,9.0,46.1,4.0,2.0,0.5,0.0,0.0,425.0,514.0,0.8,0.0,4.0,0.0,72.0,34.0,0.5,0.0,15.0,24.0,0.6,14.0,21.0,21.0,634861,2022-05-28 19:36:00,2022
Borussia Dortmund,9.0,0.0,0.0,1.0,4.0,2.0,62.6,15.0,4.0,0.3,0.0,0.0,591.0,673.0,0.9,1.0,13.0,0.1,47.0,36.0,0.8,3.0,9.0,15.0,0.6,13.0,8.0,8.0,F.C. København,8.0,2.0,0.0,1.0,5.0,1.0,37.4,7.0,2.0,0.3,0.0,0.0,323.0,396.0,0.8,4.0,11.0,0.4,48.0,22.0,0.5,2.0,12.0,17.0,0.7,23.0,21.0,21.0,652587,2022-09-06 16:45:00,2022
Dinamo Zagreb,15.0,1.0,0.0,0.0,1.0,3.0,31.8,6.0,3.0,0.5,0.0,0.0,237.0,314.0,0.8,0.0,4.0,0.0,53.0,22.0,0.4,2.0,12.0,19.0,0.6,10.0,26.0,26.0,Chelsea,15.0,2.0,0.0,7.0,4.0,2.0,68.2,15.0,3.0,0.2,0.0,0.0,570.0,656.0,0.9,5.0,29.0,0.2,34.0,17.0,0.5,8.0,16.0,30.0,0.5,5.0,3.0,3.0,652586,2022-09-06 16:45:00,2022
RB Salzburg,10.0,2.0,0.0,0.0,3.0,2.0,34.7,16.0,4.0,0.3,0.0,0.0,180.0,258.0,0.7,4.0,13.0,0.3,42.0,15.0,0.4,4.0,15.0,29.0,0.5,7.0,21.0,21.0,AC Milan,19.0,4.0,0.0,3.0,5.0,3.0,65.3,14.0,3.0,0.2,0.0,0.0,400.0,489.0,0.8,2.0,17.0,0.1,57.0,37.0,0.6,4.0,10.0,20.0,0.5,2.0,6.0,6.0,652589,2022-09-06 19:00:00,2022
Paris Saint-Germain,11.0,2.0,0.0,1.0,1.0,3.0,57.2,15.0,6.0,0.4,0.0,0.0,602.0,649.0,0.9,0.0,7.0,0.0,20.0,8.0,0.4,1.0,8.0,12.0,0.7,11.0,10.0,10.0,Juventus,18.0,3.0,0.0,4.0,1.0,4.0,42.8,13.0,4.0,0.3,0.0,0.0,434.0,477.0,0.9,3.0,12.0,0.3,34.0,28.0,0.8,1.0,6.0,13.0,0.5,8.0,12.0,12.0,652588,2022-09-06 19:00:00,2022
Sevilla,9.0,1.0,0.0,2.0,1.0,5.0,38.1,6.0,1.0,0.2,0.0,0.0,294.0,372.0,0.8,1.0,12.0,0.1,60.0,25.0,0.4,1.0,8.0,13.0,0.6,10.0,13.0,13.0,Manchester City,8.0,0.0,0.0,2.0,7.0,1.0,61.9,24.0,10.0,0.4,0.0,0.0,548.0,606.0,0.9,6.0,23.0,0.3,44.0,27.0,0.6,3.0,6.0,12.0,0.5,9.0,14.0,14.0,652592,2022-09-06 19:00:00,2022
Benfica,13.0,1.0,0.0,1.0,2.0,2.0,56.2,14.0,5.0,0.4,0.0,0.0,438.0,520.0,0.8,5.0,15.0,0.3,58.0,37.0,0.6,4.0,12.0,15.0,0.8,14.0,6.0,6.0,Maccabi Haifa,12.0,2.0,0.0,2.0,4.0,3.0,43.8,7.0,2.0,0.3,0.0,0.0,319.0,404.0,0.8,0.0,10.0,0.0,46.0,23.0,0.5,1.0,14.0,22.0,0.6,12.0,12.0,12.0,652593,2022-09-06 19:00:00,2022
RB Leipzig,11.0,1.0,0.0,2.0,9.0,0.0,68.0,13.0,2.0,0.2,0.0,0.0,551.0,628.0,0.9,10.0,33.0,0.3,44.0,32.0,0.7,2.0,12.0,17.0,0.7,4.0,3.0,3.0,Shakhtar Donetsk,12.0,4.0,0.0,0.0,1.0,1.0,32.0,5.0,4.0,0.8,0.0,0.0,244.0,305.0,0.8,0.0,2.0,0.0,38.0,13.0,0.3,0.0,9.0,14.0,0.6,9.0,39.0,39.0,652591,2022-09-06 19:00:00,2022
Celtic,9.0,1.0,0.0,1.0,5.0,3.0,35.4,10.0,4.0,0.4,0.0,0.0,388.0,451.0,0.9,7.0,20.0,0.4,30.0,17.0,0.6,1.0,9.0,15.0,0.6,9.0,9.0,9.0,Real Madrid,4.0,1.0,0.0,2.0,3.0,4.0,64.6,12.0,6.0,0.5,0.0,0.0,788.0,845.0,0.9,2.0,11.0,0.2,58.0,47.0,0.8,2.0,6.0,10.0,0.6,9.0,13.0,13.0,652590,2022-09-06 19:00:00,2022
Ajax Amsterdam,8.0,0.0,0.0,4.0,7.0,1.0,75.2,17.0,9.0,0.5,0.0,0.0,744.0,808.0,0.9,3.0,14.0,0.2,30.0,19.0,0.6,4.0,8.0,14.0,0.6,9.0,6.0,6.0,Rangers,4.0,1.0,0.0,4.0,2.0,5.0,24.8,4.0,1.0,0.3,0.0,0.0,202.0,259.0,0.8,1.0,8.0,0.1,39.0,19.0,0.5,2.0,4.0,12.0,0.3,14.0,17.0,17.0,652594,2022-09-07 16:45:00,2022
Eintracht Frankfurt,11.0,2.0,0.0,5.0,1.0,2.0,43.8,11.0,2.0,0.2,0.0,0.0,348.0,431.0,0.8,1.0,14.0,0.1,32.0,13.0,0.4,1.0,14.0,24.0,0.6,16.0,8.0,8.0,Sporting CP,7.0,1.0,0.0,0.0,1.0,2.0,56.2,8.0,5.0,0.6,0.0,0.0,455.0,553.0,0.8,4.0,7.0,0.6,61.0,33.0,0.5,0.0,17.0,25.0,0.7,11.0,14.0,14.0,652595,2022-09-07 16:45:00,2022
Napoli,7.0,1.0,0.0,6.0,3.0,6.0,38.9,18.0,9.0,0.5,1.0,2.0,314.0,383.0,0.8,0.0,4.0,0.0,52.0,21.0,0.4,4.0,14.0,22.0,0.6,9.0,27.0,27.0,Liverpool,13.0,2.0,0.0,0.0,12.0,4.0,61.1,15.0,7.0,0.5,0.0,0.0,514.0,584.0,0.9,8.0,33.0,0.2,49.0,31.0,0.6,6.0,9.0,19.0,0.5,4.0,4.0,4.0,652600,2022-09-07 19:00:00,2022
Tottenham Hotspur,16.0,2.0,0.0,0.0,5.0,1.0,49.9,18.0,2.0,0.1,0.0,0.0,427.0,497.0,0.9,3.0,17.0,0.2,38.0,22.0,0.6,9.0,15.0,20.0,0.8,5.0,15.0,15.0,Marseille,9.0,2.0,1.0,1.0,3.0,0.0,50.1,9.0,1.0,0.1,0.0,0.0,441.0,509.0,0.9,2.0,12.0,0.2,66.0,36.0,0.5,7.0,5.0,13.0,0.4,10.0,14.0,14.0,652599,2022-09-07 19:00:00,2022
Internazionale,9.0,1.0,0.0,4.0,5.0,10.0,44.2,9.0,2.0,0.2,0.0,0.0,400.0,478.0,0.8,5.0,15.0,0.3,55.0,28.0,0.5,3.0,13.0,17.0,0.8,15.0,11.0,11.0,Bayern Munich,11.0,1.0,0.0,1.0,3.0,2.0,55.8,21.0,11.0,0.5,0.0,0.0,547.0,622.0,0.9,2.0,11.0,0.2,44.0,29.0,0.7,7.0,15.0,19.0,0.8,15.0,10.0,10.0,652601,2022-09-07 19:00:00,2022
Barcelona,5.0,0.0,0.0,1.0,10.0,0.0,76.3,20.0,11.0,0.6,0.0,0.0,673.0,738.0,0.9,5.0,18.0,0.3,35.0,25.0,0.7,6.0,10.0,19.0,0.5,8.0,2.0,2.0,Viktoria Plzen,8.0,4.0,0.0,3.0,1.0,5.0,23.7,8.0,1.0,0.1,0.0,0.0,159.0,223.0,0.7,5.0,8.0,0.6,44.0,23.0,0.5,4.0,13.0,19.0,0.7,14.0,23.0,23.0,652596,2022-09-07 19:00:00,2022
Club Brugge,4.0,1.0,0.0,2.0,6.0,3.0,47.8,9.0,3.0,0.3,0.0,0.0,396.0,483.0,0.8,4.0,17.0,0.2,65.0,31.0,0.5,4.0,7.0,10.0,0.7,10.0,16.0,16.0,Bayer Leverkusen,11.0,3.0,0.0,7.0,4.0,2.0,52.2,14.0,3.0,0.2,0.0,0.0,433.0,523.0,0.8,4.0,20.0,0.2,45.0,19.0,0.4,5.0,17.0,20.0,0.9,8.0,9.0,9.0,652598,2022-09-07 19:00:00,2022
Atlético Madrid,12.0,2.0,0.0,2.0,2.0,2.0,53.1,10.0,3.0,0.3,0.0,0.0,415.0,504.0,0.8,1.0,13.0,0.1,51.0,25.0,0.5,4.0,5.0,9.0,0.6,10.0,17.0,17.0,FC Porto,13.0,2.0,1.0,0.0,6.0,1.0,46.9,17.0,3.0,0.2,1.0,1.0,348.0,439.0,0.8,5.0,16.0,0.3,60.0,29.0,0.5,7.0,9.0,14.0,0.6,8.0,21.0,21.0,652597,2022-09-07 19:00:00,2022
Viktoria Plzen,10.0,3.0,1.0,0.0,3.0,6.0,28.3,8.0,1.0,0.1,0.0,0.0,208.0,266.0,0.8,4.0,12.0,0.3,47.0,20.0,0.4,5.0,7.0,12.0,0.6,11.0,22.0,22.0,Internazionale,9.0,2.0,0.0,2.0,6.0,1.0,71.7,19.0,8.0,0.4,0.0,0.0,633.0,687.0,0.9,5.0,23.0,0.2,64.0,48.0,0.8,8.0,7.0,14.0,0.5,5.0,17.0,17.0,652603,2022-09-13 16:45:00,2022
Sporting CP,11.0,2.0,0.0,1.0,5.0,5.0,54.6,12.0,6.0,0.5,0.0,0.0,491.0,565.0,0.9,2.0,14.0,0.1,57.0,24.0,0.4,3.0,8.0,17.0,0.5,12.0,18.0,18.0,Tottenham Hotspur,10.0,3.0,0.0,5.0,5.0,4.0,45.4,12.0,5.0,0.4,0.0,0.0,383.0,455.0,0.8,5.0,22.0,0.2,35.0,22.0,0.6,3.0,10.0,18.0,0.6,8.0,11.0,11.0,652602,2022-09-13 16:45:00,2022
Bayern Munich,12.0,2.0,0.0,3.0,4.0,4.0,46.8,13.0,4.0,0.3,0.0,0.0,396.0,478.0,0.8,2.0,6.0,0.3,62.0,30.0,0.5,4.0,18.0,25.0,0.7,21.0,15.0,15.0,Barcelona,8.0,1.0,0.0,3.0,4.0,2.0,53.2,18.0,4.0,0.2,0.0,0.0,458.0,537.0,0.9,7.0,15.0,0.5,61.0,44.0,0.7,5.0,14.0,21.0,0.7,14.0,13.0,13.0,652607,2022-09-13 19:00:00,2022
Liverpool,12.0,1.0,0.0,2.0,10.0,0.0,56.9,24.0,10.0,0.4,0.0,0.0,391.0,481.0,0.8,11.0,31.0,0.4,50.0,37.0,0.7,4.0,13.0,21.0,0.6,5.0,6.0,6.0,Ajax Amsterdam,19.0,2.0,0.0,4.0,0.0,8.0,43.1,3.0,1.0,0.3,0.0,0.0,299.0,380.0,0.8,1.0,5.0,0.2,67.0,24.0,0.4,0.0,16.0,29.0,0.6,15.0,30.0,30.0,652605,2022-09-13 19:00:00,2022
Bayer Leverkusen,16.0,3.0,0.0,0.0,7.0,3.0,45.1,18.0,5.0,0.3,0.0,0.0,383.0,459.0,0.8,3.0,14.0,0.2,40.0,20.0,0.5,7.0,10.0,16.0,0.6,7.0,20.0,20.0,Atlético Madrid,13.0,0.0,0.0,2.0,4.0,3.0,54.9,12.0,3.0,0.3,0.0,0.0,482.0,557.0,0.9,4.0,18.0,0.2,41.0,18.0,0.4,4.0,7.0,10.0,0.7,7.0,17.0,17.0,652608,2022-09-13 19:00:00,2022
Marseille,12.0,1.0,0.0,5.0,0.0,6.0,60.9,8.0,4.0,0.5,0.0,0.0,475.0,567.0,0.8,2.0,13.0,0.2,56.0,30.0,0.5,3.0,13.0,23.0,0.6,16.0,11.0,11.0,Eintracht Frankfurt,16.0,1.0,0.0,2.0,2.0,4.0,39.1,14.0,7.0,0.5,0.0,0.0,265.0,365.0,0.7,1.0,6.0,0.2,56.0,15.0,0.3,4.0,9.0,21.0,0.4,6.0,16.0,16.0,652609,2022-09-13 19:00:00,2022
FC Porto,8.0,2.0,0.0,4.0,8.0,3.0,54.4,15.0,4.0,0.3,0.0,0.0,371.0,462.0,0.8,5.0,24.0,0.2,56.0,22.0,0.4,4.0,11.0,17.0,0.6,14.0,8.0,8.0,Club Brugge,16.0,4.0,0.0,2.0,0.0,4.0,45.6,13.0,7.0,0.5,1.0,1.0,304.0,401.0,0.8,3.0,9.0,0.3,72.0,34.0,0.5,3.0,9.0,15.0,0.6,9.0,27.0,27.0,652606,2022-09-13 19:00:00,2022
Shakhtar Donetsk,8.0,0.0,0.0,1.0,2.0,6.0,43.6,5.0,2.0,0.4,0.0,0.0,397.0,480.0,0.8,0.0,4.0,0.0,58.0,26.0,0.4,3.0,9.0,21.0,0.4,9.0,17.0,17.0,Celtic,7.0,1.0,0.0,1.0,5.0,1.0,56.4,16.0,6.0,0.4,0.0,0.0,538.0,610.0,0.9,8.0,18.0,0.4,38.0,23.0,0.6,4.0,6.0,13.0,0.5,14.0,6.0,6.0,652611,2022-09-14 16:45:00,2022
AC Milan,10.0,0.0,0.0,4.0,3.0,2.0,57.0,17.0,7.0,0.4,1.0,1.0,462.0,522.0,0.9,4.0,18.0,0.2,41.0,20.0,0.5,3.0,9.0,17.0,0.5,9.0,6.0,6.0,Dinamo Zagreb,9.0,2.0,0.0,1.0,1.0,4.0,43.0,7.0,3.0,0.4,0.0,0.0,331.0,399.0,0.8,0.0,6.0,0.0,44.0,24.0,0.5,1.0,9.0,18.0,0.5,17.0,19.0,19.0,652610,2022-09-14 16:45:00,2022
Manchester City,9.0,2.0,0.0,0.0,6.0,1.0,66.0,12.0,3.0,0.3,0.0,0.0,632.0,709.0,0.9,6.0,27.0,0.2,62.0,49.0,0.8,7.0,8.0,15.0,0.5,8.0,6.0,6.0,Borussia Dortmund,7.0,3.0,0.0,1.0,2.0,1.0,34.0,5.0,2.0,0.4,0.0,0.0,290.0,365.0,0.8,4.0,11.0,0.4,53.0,30.0,0.6,0.0,10.0,16.0,0.6,15.0,22.0,22.0,652612,2022-09-14 19:00:00,2022
Real Madrid,10.0,1.0,0.0,1.0,3.0,3.0,52.6,12.0,3.0,0.3,0.0,0.0,468.0,532.0,0.9,2.0,11.0,0.2,38.0,22.0,0.6,1.0,6.0,13.0,0.5,8.0,10.0,10.0,RB Leipzig,11.0,3.0,0.0,1.0,5.0,1.0,47.4,9.0,3.0,0.3,0.0,0.0,410.0,477.0,0.9,1.0,13.0,0.1,35.0,16.0,0.5,4.0,10.0,16.0,0.6,9.0,12.0,12.0,652613,2022-09-14 19:00:00,2022
Rangers,13.0,4.0,1.0,1.0,5.0,7.0,43.4,10.0,3.0,0.3,0.0,0.0,264.0,357.0,0.7,5.0,19.0,0.3,76.0,30.0,0.4,1.0,10.0,19.0,0.5,9.0,22.0,22.0,Napoli,12.0,1.0,0.0,0.0,5.0,3.0,56.6,25.0,10.0,0.4,1.0,2.0,384.0,478.0,0.8,2.0,14.0,0.1,50.0,25.0,0.5,4.0,12.0,19.0,0.6,7.0,15.0,15.0,652604,2022-09-14 19:00:00,2022
Maccabi Haifa,17.0,3.0,0.0,6.0,4.0,3.0,43.7,13.0,5.0,0.4,0.0,0.0,360.0,411.0,0.9,1.0,15.0,0.1,44.0,30.0,0.7,4.0,10.0,17.0,0.6,9.0,22.0,22.0,Paris Saint-Germain,6.0,1.0,0.0,3.0,11.0,4.0,56.3,16.0,6.0,0.4,0.0,0.0,465.0,529.0,0.9,4.0,18.0,0.2,38.0,23.0,0.6,5.0,5.0,6.0,0.8,5.0,10.0,10.0,652614,2022-09-14 19:00:00,2022
Juventus,9.0,4.0,0.0,4.0,4.0,5.0,43.9,11.0,3.0,0.3,0.0,0.0,315.0,408.0,0.8,4.0,24.0,0.2,60.0,30.0,0.5,5.0,6.0,17.0,0.4,9.0,18.0,18.0,Benfica,15.0,3.0,0.0,0.0,11.0,2.0,56.1,19.0,7.0,0.4,1.0,1.0,447.0,536.0,0.8,2.0,21.0,0.1,60.0,31.0,0.5,6.0,15.0,27.0,0.6,7.0,21.0,21.0,652616,2022-09-14 19:00:00,2022
F.C. København,17.0,3.0,0.0,1.0,3.0,2.0,37.3,7.0,2.0,0.3,0.0,0.0,270.0,364.0,0.7,2.0,8.0,0.3,57.0,20.0,0.4,0.0,6.0,15.0,0.4,11.0,17.0,17.0,Sevilla,8.0,2.0,0.0,0.0,5.0,2.0,62.7,11.0,2.0,0.2,0.0,0.0,505.0,604.0,0.8,5.0,22.0,0.2,70.0,41.0,0.6,7.0,6.0,10.0,0.6,8.0,5.0,5.0,652617,2022-09-14 19:00:00,2022
Chelsea,6.0,1.0,0.0,4.0,3.0,2.0,72.1,17.0,4.0,0.2,0.0,0.0,543.0,648.0,0.8,6.0,26.0,0.2,63.0,35.0,0.6,6.0,15.0,26.0,0.6,12.0,11.0,11.0,RB Salzburg,16.0,4.0,0.0,4.0,2.0,3.0,27.9,4.0,3.0,0.8,0.0,0.0,149.0,255.0,0.6,3.0,8.0,0.4,54.0,19.0,0.4,0.0,15.0,24.0,0.6,12.0,25.0,25.0,652615,2022-09-14 19:00:00,2022
Bayern Munich,12.0,0.0,0.0,5.0,4.0,3.0,70.1,21.0,13.0,0.6,0.0,0.0,577.0,658.0,0.9,2.0,10.0,0.2,33.0,21.0,0.6,2.0,9.0,14.0,0.6,10.0,7.0,7.0,Viktoria Plzen,9.0,1.0,0.0,1.0,1.0,8.0,29.9,10.0,3.0,0.3,0.0,0.0,192.0,272.0,0.7,2.0,8.0,0.3,68.0,29.0,0.4,1.0,9.0,24.0,0.4,16.0,19.0,19.0,652619,2022-10-04 16:45:00,2022
Marseille,10.0,1.0,0.0,11.0,6.0,1.0,55.6,20.0,7.0,0.4,0.0,0.0,396.0,448.0,0.9,3.0,17.0,0.2,39.0,24.0,0.6,4.0,8.0,20.0,0.4,12.0,6.0,6.0,Sporting CP,12.0,3.0,1.0,1.0,2.0,3.0,44.4,6.0,2.0,0.3,0.0,0.0,276.0,365.0,0.8,0.0,5.0,0.0,54.0,18.0,0.3,2.0,11.0,23.0,0.5,1.0,9.0,9.0,652618,2022-10-04 17:00:00,2022
FC Porto,12.0,3.0,0.0,1.0,4.0,6.0,41.0,12.0,4.0,0.3,0.0,0.0,253.0,342.0,0.7,2.0,16.0,0.1,44.0,23.0,0.5,5.0,8.0,17.0,0.5,13.0,18.0,18.0,Bayer Leverkusen,13.0,2.0,1.0,2.0,2.0,2.0,59.0,8.0,6.0,0.8,0.0,1.0,421.0,498.0,0.8,3.0,15.0,0.2,58.0,34.0,0.6,1.0,10.0,16.0,0.6,6.0,21.0,21.0,652622,2022-10-04 19:00:00,2022
Club Brugge,10.0,5.0,0.0,1.0,2.0,5.0,47.5,7.0,3.0,0.4,0.0,0.0,414.0,485.0,0.9,1.0,13.0,0.1,57.0,36.0,0.6,3.0,7.0,19.0,0.4,11.0,25.0,25.0,Atlético Madrid,8.0,2.0,0.0,3.0,5.0,1.0,52.5,20.0,5.0,0.3,0.0,1.0,467.0,539.0,0.9,3.0,17.0,0.2,54.0,34.0,0.6,7.0,10.0,16.0,0.6,6.0,15.0,15.0,652624,2022-10-04 19:00:00,2022
Ajax Amsterdam,21.0,2.0,1.0,3.0,4.0,7.0,43.6,8.0,2.0,0.3,0.0,0.0,273.0,375.0,0.7,1.0,12.0,0.1,54.0,13.0,0.2,3.0,11.0,20.0,0.6,10.0,10.0,10.0,Napoli,4.0,1.0,0.0,1.0,4.0,1.0,56.4,26.0,13.0,0.5,0.0,0.0,408.0,492.0,0.8,7.0,12.0,0.6,29.0,14.0,0.5,5.0,9.0,14.0,0.6,16.0,11.0,11.0,652620,2022-10-04 19:00:00,2022
Internazionale,9.0,5.0,0.0,7.0,3.0,2.0,28.4,5.0,2.0,0.4,0.0,0.0,225.0,286.0,0.8,3.0,10.0,0.3,51.0,28.0,0.5,2.0,14.0,22.0,0.6,13.0,35.0,35.0,Barcelona,9.0,2.0,0.0,0.0,13.0,1.0,71.6,7.0,2.0,0.3,0.0,0.0,642.0,706.0,0.9,11.0,48.0,0.2,52.0,43.0,0.8,2.0,6.0,14.0,0.4,4.0,11.0,11.0,652621,2022-10-04 19:00:00,2022
Eintracht Frankfurt,8.0,0.0,0.0,1.0,6.0,1.0,43.7,12.0,2.0,0.2,0.0,0.0,366.0,470.0,0.8,4.0,14.0,0.3,49.0,16.0,0.3,8.0,7.0,10.0,0.7,12.0,13.0,13.0,Tottenham Hotspur,9.0,3.0,0.0,0.0,4.0,2.0,56.3,11.0,2.0,0.2,0.0,0.0,513.0,611.0,0.8,2.0,11.0,0.2,50.0,29.0,0.6,3.0,9.0,15.0,0.6,12.0,20.0,20.0,652623,2022-10-04 19:00:00,2022
Liverpool,7.0,1.0,0.0,3.0,13.0,1.0,63.9,23.0,10.0,0.4,1.0,1.0,485.0,574.0,0.8,5.0,26.0,0.2,46.0,30.0,0.7,5.0,10.0,22.0,0.5,5.0,2.0,2.0,Rangers,6.0,1.0,0.0,3.0,1.0,8.0,36.1,6.0,2.0,0.3,0.0,0.0,243.0,331.0,0.7,1.0,3.0,0.3,66.0,19.0,0.3,2.0,10.0,19.0,0.5,14.0,31.0,31.0,652625,2022-10-04 19:00:00,2022
RB Leipzig,6.0,1.0,0.0,7.0,3.0,4.0,58.6,16.0,6.0,0.4,0.0,0.0,541.0,627.0,0.9,4.0,17.0,0.2,51.0,28.0,0.5,7.0,12.0,19.0,0.6,6.0,12.0,12.0,Celtic,9.0,1.0,0.0,0.0,5.0,3.0,41.4,12.0,5.0,0.4,0.0,0.0,375.0,443.0,0.8,4.0,12.0,0.3,37.0,19.0,0.5,3.0,6.0,13.0,0.5,13.0,15.0,15.0,652626,2022-10-05 16:45:00,2022
RB Salzburg,11.0,0.0,0.0,0.0,6.0,3.0,47.2,18.0,6.0,0.3,1.0,1.0,350.0,438.0,0.8,4.0,17.0,0.2,45.0,20.0,0.4,5.0,15.0,23.0,0.7,9.0,17.0,17.0,Dinamo Zagreb,9.0,4.0,0.0,1.0,3.0,5.0,52.8,10.0,3.0,0.3,0.0,0.0,388.0,492.0,0.8,4.0,15.0,0.3,67.0,36.0,0.5,2.0,7.0,17.0,0.4,6.0,26.0,26.0,652627,2022-10-05 16:45:00,2022
Sevilla,14.0,4.0,0.0,2.0,5.0,3.0,58.7,20.0,6.0,0.3,0.0,0.0,458.0,544.0,0.8,7.0,27.0,0.3,46.0,27.0,0.6,4.0,11.0,18.0,0.6,10.0,8.0,8.0,Borussia Dortmund,12.0,1.0,0.0,1.0,4.0,5.0,41.3,19.0,7.0,0.4,0.0,0.0,312.0,391.0,0.8,4.0,9.0,0.4,55.0,27.0,0.5,4.0,9.0,13.0,0.7,19.0,16.0,16.0,652629,2022-10-05 19:00:00,2022
Juventus,6.0,1.0,0.0,4.0,6.0,3.0,50.9,16.0,7.0,0.4,0.0,0.0,418.0,493.0,0.8,5.0,21.0,0.2,51.0,30.0,0.6,2.0,8.0,19.0,0.4,7.0,7.0,7.0,Maccabi Haifa,10.0,1.0,0.0,2.0,5.0,4.0,49.1,20.0,4.0,0.2,0.0,0.0,400.0,475.0,0.8,4.0,14.0,0.3,47.0,25.0,0.5,8.0,7.0,12.0,0.6,6.0,14.0,14.0,652632,2022-10-05 19:00:00,2022
Chelsea,15.0,2.0,0.0,3.0,4.0,1.0,51.2,10.0,6.0,0.6,0.0,0.0,425.0,510.0,0.8,8.0,14.0,0.6,54.0,24.0,0.4,2.0,5.0,15.0,0.3,11.0,8.0,8.0,AC Milan,14.0,3.0,0.0,1.0,3.0,3.0,48.8,4.0,1.0,0.3,0.0,0.0,392.0,492.0,0.8,3.0,7.0,0.4,49.0,29.0,0.6,2.0,9.0,16.0,0.6,8.0,13.0,13.0,652631,2022-10-05 19:00:00,2022
Manchester City,7.0,0.0,0.0,0.0,7.0,1.0,75.2,30.0,16.0,0.5,1.0,1.0,794.0,851.0,0.9,5.0,19.0,0.3,60.0,47.0,0.8,8.0,6.0,11.0,0.5,3.0,2.0,2.0,F.C. København,6.0,1.0,0.0,0.0,1.0,12.0,24.8,2.0,0.0,0.0,0.0,0.0,213.0,281.0,0.8,2.0,4.0,0.5,48.0,18.0,0.4,1.0,9.0,16.0,0.6,8.0,22.0,22.0,652628,2022-10-05 19:00:00,2022
Benfica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paris Saint-Germain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652630,2022-10-05 19:00:00,2022
Real Madrid,7.0,0.0,0.0,1.0,10.0,2.0,59.1,36.0,14.0,0.4,0.0,0.0,626.0,684.0,0.9,9.0,24.0,0.4,26.0,19.0,0.7,6.0,7.0,15.0,0.5,5.0,5.0,5.0,Shakhtar Donetsk,14.0,2.0,0.0,2.0,2.0,11.0,40.9,11.0,3.0,0.3,0.0,0.0,415.0,484.0,0.9,2.0,6.0,0.3,41.0,16.0,0.4,2.0,7.0,17.0,0.4,17.0,23.0,23.0,652633,2022-10-05 19:00:00,2022
