local_equipo,local_foulsCommitted,local_yellowCards,local_redCards,local_offsides,local_wonCorners,local_saves,local_possessionPct,local_totalShots,local_shotsOnTarget,local_shotPct,local_penaltyKickGoals,local_penaltyKickShots,local_accuratePasses,local_totalPasses,local_passPct,local_accurateCrosses,local_totalCrosses,local_crossPct,local_totalLongBalls,local_accurateLongBalls,local_longballPct,local_blockedShots,local_effectiveTackles,local_totalTackles,local_tacklePct,local_interceptions,local_effectiveClearance,local_totalClearance,visita_equipo,visita_foulsCommitted,visita_yellowCards,visita_redCards,visita_offsides,visita_wonCorners,visita_saves,visita_possessionPct,visita_totalShots,visita_shotsOnTarget,visita_shotPct,visita_penaltyKickGoals,visita_penaltyKickShots,visita_accuratePasses,visita_totalPasses,visita_passPct,visita_accurateCrosses,visita_totalCrosses,visita_crossPct,visita_totalLongBalls,visita_accurateLongBalls,visita_longballPct,visita_blockedShots,visita_effectiveTackles,visita_totalTackles,visita_tacklePct,visita_interceptions,visita_effectiveClearance,visita_totalClearance,event_id,fecha,temporada
Spezia,12.0,1.0,0.0,3.0,3.0,3.0,60.2,7.0,3.0,0.4,0.0,0.0,479.0,568.0,0.8,4.0,25.0,0.2,91.0,58.0,0.6,2.0,6.0,11.0,0.5,9.0,11.0,11.0,Crotone,15.0,1.0,0.0,3.0,4.0,0.0,39.8,9.0,5.0,0.6,0.0,0.0,293.0,377.0,0.8,2.0,13.0,0.2,69.0,27.0,0.4,3.0,4.0,6.0,0.7,20.0,21.0,21.0,582863,2021-04-10 13:00:00,2021
Parma,13.0,4.0,0.0,1.0,7.0,2.0,58.7,16.0,5.0,0.3,0.0,0.0,487.0,555.0,0.9,9.0,32.0,0.3,51.0,35.0,0.7,3.0,5.0,11.0,0.5,6.0,11.0,11.0,AC Milan,11.0,4.0,1.0,0.0,3.0,4.0,41.3,10.0,5.0,0.5,0.0,0.0,340.0,404.0,0.8,3.0,11.0,0.3,44.0,20.0,0.5,2.0,6.0,15.0,0.4,7.0,20.0,20.0,582866,2021-04-10 16:00:00,2021
Udinese,20.0,0.0,0.0,2.0,5.0,0.0,64.7,16.0,4.0,0.3,0.0,0.0,496.0,564.0,0.9,5.0,31.0,0.2,38.0,21.0,0.6,3.0,4.0,8.0,0.5,8.0,9.0,9.0,Torino,20.0,3.0,0.0,1.0,4.0,4.0,35.3,10.0,1.0,0.1,1.0,1.0,237.0,310.0,0.8,6.0,13.0,0.5,40.0,14.0,0.4,1.0,4.0,9.0,0.4,10.0,29.0,29.0,582869,2021-04-10 18:45:00,2021
Internazionale,10.0,1.0,0.0,2.0,5.0,1.0,53.3,15.0,7.0,0.5,0.0,0.0,552.0,611.0,0.9,4.0,20.0,0.2,37.0,26.0,0.7,3.0,11.0,20.0,0.6,4.0,20.0,20.0,Cagliari,12.0,1.0,0.0,1.0,0.0,6.0,46.7,7.0,1.0,0.1,0.0,0.0,463.0,542.0,0.9,2.0,11.0,0.2,66.0,38.0,0.6,5.0,10.0,13.0,0.8,9.0,22.0,22.0,582862,2021-04-11 10:30:00,2021
Sampdoria,14.0,0.0,0.0,2.0,8.0,6.0,43.1,13.0,4.0,0.3,0.0,0.0,256.0,351.0,0.7,7.0,25.0,0.3,62.0,26.0,0.4,7.0,9.0,18.0,0.5,6.0,17.0,17.0,Napoli,10.0,3.0,0.0,5.0,8.0,4.0,56.9,20.0,8.0,0.4,0.0,0.0,388.0,484.0,0.8,6.0,17.0,0.4,59.0,24.0,0.4,4.0,9.0,11.0,0.8,8.0,15.0,15.0,582867,2021-04-11 13:00:00,2021
Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582864,2021-04-11 13:00:00,2021
Hellas Verona,15.0,0.0,0.0,0.0,5.0,0.0,44.3,5.0,0.0,0.0,0.0,0.0,301.0,410.0,0.7,2.0,18.0,0.1,64.0,27.0,0.4,3.0,8.0,15.0,0.5,7.0,25.0,25.0,Lazio,13.0,2.0,0.0,1.0,4.0,0.0,55.7,12.0,1.0,0.1,0.0,0.0,420.0,525.0,0.8,2.0,16.0,0.1,66.0,35.0,0.5,3.0,6.0,14.0,0.4,10.0,14.0,14.0,582865,2021-04-11 13:00:00,2021
AS Roma,14.0,3.0,0.0,0.0,4.0,4.0,43.6,14.0,6.0,0.4,0.0,0.0,343.0,434.0,0.8,4.0,14.0,0.3,72.0,29.0,0.4,4.0,5.0,9.0,0.6,13.0,16.0,16.0,Bologna,14.0,1.0,0.0,2.0,6.0,5.0,56.4,12.0,4.0,0.3,0.0,0.0,471.0,560.0,0.8,5.0,18.0,0.3,55.0,30.0,0.5,2.0,8.0,12.0,0.7,7.0,14.0,14.0,582861,2021-04-11 16:00:00,2021
Fiorentina,15.0,3.0,0.0,2.0,0.0,5.0,39.9,10.0,2.0,0.2,0.0,0.0,297.0,392.0,0.8,4.0,11.0,0.4,70.0,31.0,0.4,3.0,12.0,20.0,0.6,14.0,15.0,15.0,Atalanta,13.0,1.0,0.0,2.0,6.0,0.0,60.1,15.0,8.0,0.5,1.0,1.0,501.0,594.0,0.8,4.0,17.0,0.2,56.0,26.0,0.5,2.0,10.0,12.0,0.8,15.0,12.0,12.0,582860,2021-04-11 18:45:00,2021
Benevento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sassuolo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582868,2021-04-12 18:45:00,2021
Sampdoria,16.0,3.0,0.0,1.0,5.0,4.0,49.4,12.0,5.0,0.4,1.0,1.0,295.0,388.0,0.8,4.0,22.0,0.2,53.0,27.0,0.5,3.0,8.0,15.0,0.5,13.0,16.0,16.0,Hellas Verona,14.0,3.0,0.0,4.0,7.0,2.0,50.6,19.0,5.0,0.3,0.0,0.0,297.0,394.0,0.8,9.0,27.0,0.3,61.0,20.0,0.3,7.0,3.0,8.0,0.4,13.0,18.0,18.0,582853,2021-04-17 13:00:00,2021
Crotone,12.0,0.0,0.0,2.0,5.0,3.0,55.1,6.0,2.0,0.3,1.0,1.0,420.0,500.0,0.8,2.0,13.0,0.2,58.0,34.0,0.6,0.0,13.0,17.0,0.8,12.0,10.0,10.0,Udinese,19.0,2.0,1.0,3.0,7.0,1.0,44.9,11.0,5.0,0.5,0.0,0.0,332.0,404.0,0.8,3.0,15.0,0.2,56.0,29.0,0.5,3.0,7.0,11.0,0.6,8.0,8.0,8.0,582859,2021-04-17 13:00:00,2021
Sassuolo,8.0,3.0,0.0,4.0,3.0,4.0,72.7,11.0,5.0,0.5,2.0,2.0,612.0,694.0,0.9,2.0,12.0,0.2,45.0,18.0,0.4,1.0,3.0,7.0,0.4,11.0,11.0,11.0,Fiorentina,16.0,5.0,0.0,2.0,4.0,2.0,27.3,7.0,5.0,0.7,0.0,0.0,178.0,251.0,0.7,2.0,11.0,0.2,56.0,21.0,0.4,0.0,8.0,15.0,0.5,10.0,18.0,18.0,582851,2021-04-17 16:00:00,2021
Cagliari,14.0,4.0,0.0,1.0,0.0,2.0,64.5,20.0,5.0,0.3,0.0,0.0,452.0,536.0,0.8,12.0,36.0,0.3,53.0,33.0,0.6,6.0,4.0,7.0,0.6,6.0,15.0,15.0,Parma,12.0,2.0,0.0,2.0,4.0,1.0,35.5,11.0,5.0,0.5,0.0,0.0,225.0,305.0,0.7,4.0,13.0,0.3,81.0,48.0,0.6,3.0,7.0,16.0,0.4,8.0,39.0,39.0,582856,2021-04-17 18:45:00,2021
AC Milan,10.0,0.0,0.0,0.0,5.0,1.0,53.6,17.0,4.0,0.2,0.0,0.0,431.0,516.0,0.8,5.0,15.0,0.3,38.0,20.0,0.5,7.0,12.0,16.0,0.8,11.0,15.0,15.0,Genoa,13.0,1.0,0.0,1.0,4.0,3.0,46.4,12.0,4.0,0.3,0.0,0.0,359.0,443.0,0.8,3.0,15.0,0.2,62.0,34.0,0.5,2.0,6.0,15.0,0.4,17.0,16.0,16.0,582852,2021-04-18 10:30:00,2021
Atalanta,18.0,3.0,0.0,0.0,3.0,1.0,45.5,14.0,2.0,0.1,0.0,0.0,408.0,464.0,0.9,8.0,18.0,0.4,42.0,25.0,0.6,7.0,13.0,19.0,0.7,18.0,23.0,23.0,Juventus,16.0,2.0,0.0,0.0,8.0,1.0,54.5,11.0,1.0,0.1,0.0,0.0,476.0,555.0,0.9,6.0,24.0,0.3,52.0,29.0,0.6,5.0,14.0,23.0,0.6,12.0,13.0,13.0,582855,2021-04-18 13:00:00,2021
Bologna,15.0,1.0,0.0,6.0,4.0,3.0,40.3,11.0,5.0,0.5,1.0,1.0,269.0,351.0,0.8,2.0,8.0,0.3,59.0,27.0,0.5,3.0,4.0,11.0,0.4,12.0,24.0,24.0,Spezia,12.0,1.0,0.0,4.0,8.0,1.0,59.7,8.0,4.0,0.5,0.0,0.0,438.0,520.0,0.8,4.0,23.0,0.2,71.0,50.0,0.7,3.0,6.0,10.0,0.6,9.0,2.0,2.0,582858,2021-04-18 13:00:00,2021
Lazio,14.0,2.0,0.0,1.0,5.0,3.0,57.8,13.0,7.0,0.5,1.0,2.0,465.0,533.0,0.9,1.0,17.0,0.1,45.0,28.0,0.6,2.0,7.0,9.0,0.8,10.0,18.0,18.0,Benevento,10.0,3.0,0.0,1.0,4.0,4.0,42.2,16.0,6.0,0.4,1.0,1.0,308.0,381.0,0.8,9.0,22.0,0.4,49.0,20.0,0.4,3.0,8.0,13.0,0.6,13.0,14.0,14.0,582850,2021-04-18 13:00:00,2021
Torino,13.0,2.0,0.0,1.0,11.0,3.0,49.3,27.0,11.0,0.4,0.0,0.0,308.0,390.0,0.8,14.0,38.0,0.4,52.0,24.0,0.5,5.0,7.0,18.0,0.4,10.0,9.0,9.0,AS Roma,13.0,0.0,1.0,1.0,3.0,8.0,50.7,9.0,4.0,0.4,0.0,0.0,351.0,428.0,0.8,4.0,11.0,0.4,56.0,30.0,0.5,2.0,4.0,8.0,0.5,10.0,29.0,29.0,582857,2021-04-18 16:00:00,2021
Napoli,12.0,5.0,0.0,0.0,3.0,1.0,56.6,12.0,1.0,0.1,0.0,0.0,553.0,596.0,0.9,3.0,15.0,0.2,47.0,35.0,0.7,5.0,8.0,12.0,0.7,5.0,14.0,14.0,Internazionale,12.0,2.0,0.0,1.0,3.0,1.0,43.4,10.0,2.0,0.2,0.0,0.0,404.0,455.0,0.9,5.0,9.0,0.6,34.0,22.0,0.6,2.0,6.0,7.0,0.9,7.0,10.0,10.0,582854,2021-04-18 18:45:00,2021
Hellas Verona,16.0,2.0,0.0,7.0,5.0,2.0,64.8,9.0,5.0,0.6,0.0,0.0,489.0,589.0,0.8,3.0,17.0,0.2,48.0,18.0,0.4,2.0,4.0,12.0,0.3,8.0,11.0,11.0,Fiorentina,19.0,3.0,0.0,2.0,3.0,3.0,35.2,6.0,4.0,0.7,1.0,1.0,229.0,313.0,0.7,4.0,14.0,0.3,62.0,32.0,0.5,0.0,1.0,8.0,0.1,14.0,18.0,18.0,582843,2021-04-20 18:45:00,2021
AC Milan,18.0,0.0,0.0,1.0,3.0,4.0,46.8,18.0,6.0,0.3,0.0,0.0,374.0,434.0,0.9,4.0,12.0,0.3,46.0,29.0,0.6,8.0,12.0,27.0,0.4,7.0,22.0,22.0,Sassuolo,13.0,1.0,0.0,0.0,7.0,5.0,53.2,16.0,5.0,0.3,0.0,0.0,422.0,492.0,0.9,1.0,12.0,0.1,45.0,25.0,0.6,6.0,9.0,11.0,0.8,9.0,17.0,17.0,582848,2021-04-21 16:30:00,2021
Spezia,8.0,2.0,0.0,0.0,0.0,4.0,36.7,1.0,1.0,1.0,0.0,0.0,290.0,370.0,0.8,1.0,5.0,0.2,87.0,41.0,0.5,0.0,7.0,12.0,0.6,4.0,20.0,20.0,Internazionale,7.0,0.0,0.0,6.0,8.0,0.0,63.3,20.0,5.0,0.3,0.0,0.0,563.0,632.0,0.9,7.0,25.0,0.3,58.0,39.0,0.7,3.0,5.0,10.0,0.5,6.0,6.0,6.0,582844,2021-04-21 18:45:00,2021
Crotone,13.0,1.0,0.0,2.0,2.0,4.0,41.6,7.0,4.0,0.6,0.0,0.0,339.0,436.0,0.8,1.0,8.0,0.1,79.0,30.0,0.4,0.0,6.0,10.0,0.6,5.0,15.0,15.0,Sampdoria,7.0,1.0,0.0,0.0,6.0,4.0,58.4,14.0,5.0,0.4,0.0,0.0,512.0,606.0,0.8,5.0,17.0,0.3,80.0,43.0,0.5,2.0,5.0,8.0,0.6,8.0,12.0,12.0,582847,2021-04-21 18:45:00,2021
Juventus,12.0,2.0,0.0,2.0,6.0,1.0,64.0,16.0,6.0,0.4,0.0,0.0,614.0,685.0,0.9,9.0,25.0,0.4,53.0,37.0,0.7,4.0,9.0,10.0,0.9,3.0,11.0,11.0,Parma,18.0,2.0,0.0,0.0,6.0,3.0,36.0,9.0,3.0,0.3,0.0,0.0,320.0,377.0,0.8,8.0,23.0,0.3,54.0,35.0,0.6,1.0,8.0,17.0,0.5,11.0,18.0,18.0,582846,2021-04-21 18:45:00,2021
Udinese,11.0,0.0,0.0,1.0,2.0,3.0,57.3,12.0,2.0,0.2,0.0,0.0,461.0,540.0,0.9,6.0,30.0,0.2,55.0,30.0,0.5,5.0,9.0,15.0,0.6,6.0,11.0,11.0,Cagliari,15.0,2.0,0.0,0.0,5.0,2.0,42.7,15.0,4.0,0.3,1.0,1.0,335.0,403.0,0.8,7.0,20.0,0.4,65.0,38.0,0.6,3.0,13.0,24.0,0.5,8.0,21.0,21.0,582842,2021-04-21 18:45:00,2021
Bologna,26.0,4.0,0.0,0.0,3.0,2.0,48.1,8.0,1.0,0.1,0.0,0.0,256.0,354.0,0.7,2.0,9.0,0.2,57.0,22.0,0.4,3.0,7.0,14.0,0.5,10.0,27.0,27.0,Torino,15.0,2.0,0.0,3.0,7.0,0.0,51.9,18.0,3.0,0.2,0.0,0.0,273.0,369.0,0.7,5.0,22.0,0.2,65.0,22.0,0.3,5.0,6.0,13.0,0.5,12.0,5.0,5.0,582849,2021-04-21 18:45:00,2021
Genoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benevento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582841,2021-04-21 18:45:00,2021
AS Roma,16.0,2.0,1.0,0.0,4.0,7.0,59.8,14.0,3.0,0.2,0.0,0.0,465.0,566.0,0.8,1.0,15.0,0.1,66.0,37.0,0.6,3.0,7.0,19.0,0.4,15.0,8.0,8.0,Atalanta,7.0,0.0,1.0,1.0,8.0,2.0,40.2,22.0,8.0,0.4,0.0,0.0,297.0,376.0,0.8,4.0,13.0,0.3,45.0,19.0,0.4,2.0,6.0,17.0,0.4,16.0,17.0,17.0,582840,2021-04-22 16:30:00,2021
Napoli,7.0,4.0,0.0,4.0,2.0,1.0,48.8,10.0,8.0,0.8,1.0,1.0,417.0,474.0,0.9,1.0,7.0,0.1,58.0,45.0,0.8,2.0,11.0,20.0,0.6,8.0,20.0,20.0,Lazio,18.0,4.0,0.0,0.0,3.0,3.0,51.2,16.0,3.0,0.2,0.0,0.0,428.0,488.0,0.9,8.0,16.0,0.5,45.0,34.0,0.8,4.0,9.0,18.0,0.5,11.0,5.0,5.0,582845,2021-04-22 18:45:00,2021
Genoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spezia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582838,2021-04-24 13:00:00,2021
Parma,15.0,3.0,0.0,4.0,8.0,0.0,57.4,14.0,3.0,0.2,0.0,0.0,412.0,478.0,0.9,3.0,31.0,0.1,59.0,35.0,0.6,8.0,9.0,14.0,0.6,8.0,7.0,7.0,Crotone,11.0,2.0,0.0,2.0,5.0,0.0,42.6,13.0,4.0,0.3,1.0,1.0,288.0,367.0,0.8,5.0,11.0,0.5,63.0,27.0,0.4,6.0,6.0,16.0,0.4,6.0,28.0,28.0,582831,2021-04-24 16:00:00,2021
Sassuolo,15.0,0.0,0.0,3.0,8.0,2.0,66.4,16.0,7.0,0.4,0.0,0.0,648.0,712.0,0.9,9.0,30.0,0.3,54.0,36.0,0.7,6.0,8.0,13.0,0.6,16.0,8.0,8.0,Sampdoria,10.0,0.0,0.0,0.0,3.0,6.0,33.6,11.0,2.0,0.2,0.0,0.0,289.0,360.0,0.8,1.0,8.0,0.1,58.0,29.0,0.5,4.0,6.0,12.0,0.5,8.0,19.0,19.0,582837,2021-04-24 18:45:00,2021
Benevento,18.0,2.0,0.0,0.0,11.0,1.0,57.5,21.0,7.0,0.3,1.0,1.0,364.0,441.0,0.8,11.0,32.0,0.3,51.0,29.0,0.6,9.0,6.0,11.0,0.5,10.0,4.0,4.0,Udinese,20.0,2.0,0.0,2.0,2.0,5.0,42.5,9.0,5.0,0.6,0.0,0.0,265.0,339.0,0.8,2.0,7.0,0.3,68.0,31.0,0.5,1.0,7.0,13.0,0.5,5.0,35.0,35.0,582839,2021-04-25 10:30:00,2021
Internazionale,7.0,0.0,0.0,1.0,3.0,1.0,49.1,12.0,3.0,0.3,0.0,0.0,450.0,526.0,0.9,2.0,11.0,0.2,45.0,28.0,0.6,1.0,5.0,8.0,0.6,8.0,16.0,16.0,Hellas Verona,13.0,3.0,0.0,0.0,8.0,2.0,50.9,12.0,1.0,0.1,0.0,0.0,461.0,535.0,0.9,7.0,25.0,0.3,62.0,37.0,0.6,3.0,7.0,12.0,0.6,12.0,12.0,12.0,582832,2021-04-25 13:00:00,2021
Fiorentina,13.0,3.0,0.0,1.0,7.0,0.0,32.5,12.0,4.0,0.3,1.0,1.0,179.0,247.0,0.7,3.0,15.0,0.2,45.0,17.0,0.4,4.0,9.0,19.0,0.5,10.0,9.0,9.0,Juventus,16.0,1.0,0.0,4.0,2.0,3.0,67.5,9.0,1.0,0.1,0.0,0.0,468.0,532.0,0.9,4.0,19.0,0.2,39.0,16.0,0.4,3.0,10.0,21.0,0.5,14.0,22.0,22.0,582833,2021-04-25 13:00:00,2021
Cagliari,14.0,3.0,0.0,4.0,4.0,5.0,28.9,11.0,6.0,0.5,0.0,0.0,172.0,238.0,0.7,5.0,13.0,0.4,53.0,22.0,0.4,1.0,13.0,19.0,0.7,10.0,26.0,26.0,AS Roma,17.0,1.0,0.0,1.0,10.0,3.0,71.1,17.0,7.0,0.4,0.0,0.0,520.0,597.0,0.9,7.0,25.0,0.3,63.0,33.0,0.5,5.0,6.0,9.0,0.7,9.0,8.0,8.0,582836,2021-04-25 16:00:00,2021
Atalanta,12.0,0.0,0.0,1.0,8.0,3.0,56.5,25.0,10.0,0.4,1.0,1.0,419.0,502.0,0.8,5.0,17.0,0.3,39.0,20.0,0.5,8.0,3.0,10.0,0.3,8.0,7.0,7.0,Bologna,8.0,1.0,1.0,1.0,3.0,4.0,43.5,8.0,3.0,0.4,0.0,0.0,306.0,387.0,0.8,2.0,7.0,0.3,45.0,17.0,0.4,2.0,8.0,17.0,0.5,16.0,15.0,15.0,582830,2021-04-25 18:45:00,2021
Torino,15.0,1.0,1.0,0.0,8.0,5.0,47.2,15.0,5.0,0.3,0.0,0.0,343.0,404.0,0.8,8.0,27.0,0.3,42.0,22.0,0.5,3.0,10.0,16.0,0.6,8.0,23.0,23.0,Napoli,15.0,1.0,0.0,4.0,11.0,5.0,52.8,25.0,7.0,0.3,0.0,0.0,398.0,459.0,0.9,4.0,22.0,0.2,49.0,33.0,0.7,7.0,13.0,19.0,0.7,9.0,28.0,28.0,582835,2021-04-26 16:30:00,2021
Lazio,9.0,2.0,0.0,3.0,1.0,5.0,40.0,14.0,5.0,0.4,0.0,0.0,296.0,388.0,0.8,0.0,4.0,0.0,59.0,25.0,0.4,3.0,12.0,23.0,0.5,13.0,19.0,19.0,AC Milan,11.0,0.0,0.0,0.0,9.0,2.0,60.0,16.0,5.0,0.3,0.0,0.0,484.0,565.0,0.9,8.0,27.0,0.3,52.0,35.0,0.7,4.0,6.0,10.0,0.6,13.0,9.0,9.0,582834,2021-04-26 18:45:00,2021
Hellas Verona,27.0,6.0,0.0,5.0,5.0,1.0,46.0,8.0,5.0,0.6,0.0,0.0,248.0,343.0,0.7,4.0,12.0,0.3,66.0,25.0,0.4,2.0,9.0,13.0,0.7,15.0,20.0,20.0,Spezia,16.0,2.0,0.0,1.0,5.0,4.0,54.0,13.0,2.0,0.2,0.0,0.0,316.0,401.0,0.8,4.0,18.0,0.2,78.0,36.0,0.5,5.0,7.0,12.0,0.6,12.0,12.0,12.0,582829,2021-05-01 13:00:00,2021
Crotone,10.0,1.0,0.0,2.0,4.0,3.0,38.8,6.0,1.0,0.2,0.0,0.0,346.0,388.0,0.9,5.0,18.0,0.3,42.0,24.0,0.6,4.0,4.0,8.0,0.5,11.0,38.0,38.0,Internazionale,9.0,2.0,0.0,3.0,11.0,1.0,61.2,23.0,5.0,0.2,0.0,0.0,561.0,609.0,0.9,8.0,35.0,0.2,51.0,38.0,0.7,10.0,5.0,11.0,0.5,6.0,11.0,11.0,582825,2021-05-01 16:00:00,2021
AC Milan,16.0,2.0,0.0,1.0,6.0,1.0,56.6,20.0,11.0,0.6,0.0,0.0,520.0,572.0,0.9,3.0,16.0,0.2,45.0,28.0,0.6,3.0,3.0,5.0,0.6,7.0,20.0,20.0,Benevento,8.0,0.0,0.0,1.0,7.0,9.0,43.4,13.0,1.0,0.1,0.0,0.0,361.0,421.0,0.9,5.0,30.0,0.2,40.0,24.0,0.6,5.0,7.0,19.0,0.4,3.0,13.0,13.0,582821,2021-05-01 18:45:00,2021
Lazio,13.0,3.0,0.0,1.0,7.0,3.0,51.6,20.0,11.0,0.6,1.0,1.0,429.0,505.0,0.9,5.0,11.0,0.5,69.0,47.0,0.7,5.0,8.0,13.0,0.6,9.0,23.0,23.0,Genoa,12.0,4.0,0.0,2.0,4.0,7.0,48.4,9.0,5.0,0.6,1.0,1.0,385.0,459.0,0.8,6.0,23.0,0.3,50.0,24.0,0.5,2.0,6.0,12.0,0.5,14.0,16.0,16.0,582824,2021-05-02 10:30:00,2021
Bologna,16.0,2.0,0.0,2.0,3.0,0.0,63.0,12.0,6.0,0.5,0.0,0.0,427.0,486.0,0.9,5.0,22.0,0.2,38.0,22.0,0.6,5.0,12.0,22.0,0.5,6.0,19.0,19.0,Fiorentina,12.0,2.0,0.0,1.0,6.0,3.0,37.0,9.0,3.0,0.3,1.0,1.0,211.0,276.0,0.8,5.0,22.0,0.2,39.0,17.0,0.4,2.0,6.0,12.0,0.5,7.0,18.0,18.0,582823,2021-05-02 13:00:00,2021
Napoli,8.0,1.0,0.0,4.0,3.0,3.0,56.1,19.0,5.0,0.3,0.0,0.0,479.0,540.0,0.9,3.0,7.0,0.4,53.0,35.0,0.7,3.0,12.0,15.0,0.8,14.0,20.0,20.0,Cagliari,14.0,3.0,0.0,1.0,1.0,4.0,43.9,14.0,4.0,0.3,0.0,0.0,330.0,409.0,0.8,4.0,15.0,0.3,57.0,29.0,0.5,5.0,11.0,19.0,0.6,9.0,12.0,12.0,582822,2021-05-02 13:00:00,2021
Sassuolo,18.0,4.0,1.0,2.0,4.0,6.0,63.4,11.0,4.0,0.4,1.0,1.0,524.0,601.0,0.9,1.0,9.0,0.1,44.0,20.0,0.5,3.0,6.0,17.0,0.4,10.0,10.0,10.0,Atalanta,12.0,1.0,1.0,1.0,4.0,3.0,36.6,10.0,8.0,0.8,0.0,1.0,271.0,344.0,0.8,2.0,8.0,0.3,52.0,16.0,0.3,1.0,8.0,15.0,0.5,10.0,19.0,19.0,582820,2021-05-02 13:00:00,2021
Udinese,14.0,3.0,0.0,2.0,2.0,2.0,41.9,8.0,2.0,0.3,0.0,0.0,355.0,432.0,0.8,4.0,11.0,0.4,52.0,28.0,0.5,2.0,5.0,12.0,0.4,3.0,34.0,34.0,Juventus,18.0,0.0,0.0,0.0,6.0,1.0,58.1,14.0,4.0,0.3,1.0,1.0,526.0,583.0,0.9,5.0,36.0,0.1,38.0,27.0,0.7,7.0,3.0,18.0,0.2,18.0,12.0,12.0,582826,2021-05-02 16:00:00,2021
Sampdoria,14.0,0.0,0.0,0.0,8.0,3.0,53.2,13.0,7.0,0.5,0.0,0.0,362.0,462.0,0.8,3.0,21.0,0.1,63.0,30.0,0.5,4.0,8.0,11.0,0.7,9.0,15.0,15.0,AS Roma,13.0,2.0,0.0,4.0,8.0,5.0,46.8,10.0,3.0,0.3,0.0,1.0,308.0,398.0,0.8,3.0,18.0,0.2,48.0,20.0,0.4,4.0,5.0,14.0,0.4,10.0,21.0,21.0,582828,2021-05-02 18:45:00,2021
Torino,10.0,0.0,0.0,2.0,5.0,1.0,50.7,13.0,3.0,0.2,0.0,0.0,317.0,411.0,0.8,7.0,22.0,0.3,68.0,30.0,0.4,1.0,4.0,10.0,0.4,10.0,22.0,22.0,Parma,17.0,3.0,0.0,3.0,2.0,2.0,49.3,10.0,1.0,0.1,0.0,0.0,309.0,401.0,0.8,6.0,15.0,0.4,58.0,41.0,0.7,3.0,10.0,21.0,0.5,6.0,23.0,23.0,582827,2021-05-03 18:45:00,2021
Udinese,12.0,1.0,0.0,0.0,5.0,3.0,47.4,9.0,3.0,0.3,0.0,0.0,343.0,419.0,0.8,2.0,12.0,0.2,46.0,13.0,0.3,2.0,5.0,15.0,0.3,8.0,9.0,9.0,Bologna,18.0,1.0,0.0,2.0,10.0,2.0,52.6,16.0,4.0,0.3,1.0,1.0,386.0,452.0,0.9,5.0,18.0,0.3,31.0,19.0,0.6,3.0,6.0,10.0,0.6,8.0,13.0,13.0,582811,2021-05-08 13:00:00,2021
Spezia,15.0,3.0,0.0,1.0,1.0,2.0,49.0,8.0,2.0,0.3,0.0,0.0,386.0,464.0,0.8,3.0,11.0,0.3,58.0,22.0,0.4,5.0,6.0,6.0,1.0,6.0,11.0,11.0,Napoli,17.0,2.0,0.0,4.0,3.0,1.0,51.0,12.0,6.0,0.5,0.0,0.0,411.0,488.0,0.8,1.0,8.0,0.1,44.0,24.0,0.5,2.0,7.0,13.0,0.5,5.0,6.0,6.0,582816,2021-05-08 13:00:00,2021
Internazionale,10.0,0.0,0.0,2.0,2.0,2.0,55.0,14.0,7.0,0.5,1.0,1.0,536.0,604.0,0.9,2.0,9.0,0.2,37.0,25.0,0.7,4.0,3.0,6.0,0.5,11.0,20.0,20.0,Sampdoria,14.0,2.0,0.0,1.0,8.0,2.0,45.0,14.0,3.0,0.2,0.0,0.0,410.0,477.0,0.9,6.0,28.0,0.2,57.0,37.0,0.6,8.0,3.0,4.0,0.8,10.0,10.0,10.0,582817,2021-05-08 16:00:00,2021
