event_id,fecha,temporada,local_id,visita_id,local,visita,goles_local,goles_visita,estado,status_name
401881742,2026-11-29 17:00:00,2026,2790,4411,RB Salzburg,LASK Linz,,,pre,STATUS_SCHEDULED
401881732,2026-12-04 19:30:00,2026,4405,2790,SC Rheindorf Altach,RB Salzburg,,,pre,STATUS_SCHEDULED
401881735,2026-12-05 17:00:00,2026,6907,21846,TSV Hartberg,Grazer AK,,,pre,STATUS_SCHEDULED
401881736,2026-12-05 19:30:00,2026,519,4411,Rapid Vienna,LASK Linz,,,pre,STATUS_SCHEDULED
401881734,2026-12-06 14:30:00,2026,3759,18794,SV Josko Ried,WSG Swarovski Tirol,,,pre,STATUS_SCHEDULED
401881733,2026-12-06 14:30:00,2026,13294,21540,Wolfsberger,Austria Lustenau,,,pre,STATUS_SCHEDULED
401881737,2026-12-06 17:00:00,2026,3746,1382,SK Sturm Graz,Austria Vienna,,,pre,STATUS_SCHEDULED
401881726,2026-12-11 19:30:00,2026,21540,6907,Austria Lustenau,TSV Hartberg,,,pre,STATUS_SCHEDULED
401881727,2026-12-12 17:00:00,2026,18794,4405,WSG Swarovski Tirol,SC Rheindorf Altach,,,pre,STATUS_SCHEDULED
401881729,2026-12-12 19:30:00,2026,519,3759,Rapid Vienna,SV Josko Ried,,,pre,STATUS_SCHEDULED
401881731,2026-12-13 14:30:00,2026,2790,13294,RB Salzburg,Wolfsberger,,,pre,STATUS_SCHEDULED
401881728,2026-12-13 14:30:00,2026,21846,3746,Grazer AK,SK Sturm Graz,,,pre,STATUS_SCHEDULED
401881730,2026-12-13 17:00:00,2026,4411,1382,LASK Linz,Austria Vienna,,,pre,STATUS_SCHEDULED
